"a-profile href","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-link-normal href","a-size-mini","a-size-base 3","a-size-base 4","a-button-text href","cr-helpful-text","a-size-base 5","a-size-base href 2","a-size-base 6","review-comment-count","a-alert-heading","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AE2EREEIS5UXZWOOJEW3JHDBISPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Sharon","https://www.amazon.com/gp/customer-reviews/R1ARM8FNFRAVGJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00HHIM4LG","1.0 out of 5 stars","SMALL CHEW STICKS CHOKING HAZARD","Reviewed in the United States on April 23, 2020","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","My dog loves the vanilla mint, and my daughter’s dogs. One is 10 lb dog, other is 100 lb dog. They both hate this banana flavor. Also the size is too small and hard for both these dogs to enjoy. The pieces are too short which can cause choking. My small dog has been eating the larger vanilla twistex for 8 years. The larger longer ones work fine. A few weeks ago he got the smaller one stuck in his throat. This is only tome this has happened because we usually get longer ones. So be careful ordering small size. We only get larger size now. Then when it gets too small my dog leaves it walk away.  We throw away the remainder. Order the large ones even for small breeds!","2 people found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FTwistix-5-5-Ounce-Yogurt-Banana-Dental%2Fproduct-reviews%2FB00HHIM4LG%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhIrO27BliOTj%252B26llYNyOa5t8bRd5PWZUxkWiis13Dn8AAAAAGXT8iYAAAAB%26reviewId%3DR1ARM8FNFRAVGJ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hIrO27BliOTj%2B26llYNyOa5t8bRd5PWZUxkWiis13Dn8AAAAAGXT8iYAAAAB&reviewId=R1ARM8FNFRAVGJ","Showing  comments","0","There was a problem loading comments right now. Please try again later.",""
"https://www.amazon.com/gp/profile/amzn1.account.AFLUT5V33X266X7653GK3P6GXIMQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Maria","https://www.amazon.com/gp/customer-reviews/R19S330ZYFTF7P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00HHIM4LG","5.0 out of 5 stars","Dog loves it","Reviewed in the United States on June 14, 2018","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","My dog loves these and the ingredients are quite good if you look at other dental chews. I prefer the minis as it impossible to break these into smaller pieces and I like to give them after each meal.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FTwistix-5-5-Ounce-Yogurt-Banana-Dental%2Fproduct-reviews%2FB00HHIM4LG%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhMx6w4pz9ckYau%252FMtMWrFtAv7i1fW7ovxKtYNwm8woODAAAAAGXT8iYAAAAB%26reviewId%3DR19S330ZYFTF7P&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hMx6w4pz9ckYau%2FMtMWrFtAv7i1fW7ovxKtYNwm8woODAAAAAGXT8iYAAAAB&reviewId=R19S330ZYFTF7P","","0","There was a problem loading comments right now. Please try again later.",""
"https://www.amazon.com/gp/profile/amzn1.account.AGQ5OFNKDXI3464IBV2UUKYT4W3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Jenny Crusie","https://www.amazon.com/gp/customer-reviews/R3865NDG80XEOC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00HHIM4LG","3.0 out of 5 stars","Two out of Three","Reviewed in the United States on May 23, 2017","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Two out of three dogs happily chowed down on these.  The third looked at me like I was insane for offering this to her.  I need 100% for treats, so that's it for us, but the other two really seemed to like them.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FTwistix-5-5-Ounce-Yogurt-Banana-Dental%2Fproduct-reviews%2FB00HHIM4LG%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhHUR3FCHAeU72G6m0%252Bmseu7r%252BWPvLKQEYwtZOj975n64AAAAAGXT8iYAAAAB%26reviewId%3DR3865NDG80XEOC&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hHUR3FCHAeU72G6m0%2Bmseu7r%2BWPvLKQEYwtZOj975n64AAAAAGXT8iYAAAAB&reviewId=R3865NDG80XEOC","","0","There was a problem loading comments right now. Please try again later.",""
"https://www.amazon.com/gp/profile/amzn1.account.AEINESZ3JHEJS3ZTWCAFQPJXOGFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Presents Shopper","https://www.amazon.com/gp/customer-reviews/R24D8U43YRGQB6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00HHIM4LG","5.0 out of 5 stars","My Dog Loves THEM.","Reviewed in the United States on July 30, 2015","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","I love Twistix and only buy the Yogurt & Banana or the Mint, both of which have the ""Made in USA"" label on them.  I usually only give my 45 lb dog half a stick and I found these little mini ones - same price, same weight.  She loves it so I do to.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FTwistix-5-5-Ounce-Yogurt-Banana-Dental%2Fproduct-reviews%2FB00HHIM4LG%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhNxnopKCRrN2jyfCsOkn7lnCEhj5G4AROy7gR0DlVh1yAAAAAGXT8iYAAAAB%26reviewId%3DR24D8U43YRGQB6&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hNxnopKCRrN2jyfCsOkn7lnCEhj5G4AROy7gR0DlVh1yAAAAAGXT8iYAAAAB&reviewId=R24D8U43YRGQB6","","0","There was a problem loading comments right now. Please try again later.",""
"https://www.amazon.com/gp/profile/amzn1.account.AFMA2R2ZN5AP6DAY4HMLIAELZB5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","wb","https://www.amazon.com/gp/customer-reviews/R1KZI0JQIR179S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00HHIM4LG","5.0 out of 5 stars","Dogs love em","Reviewed in the United States on April 11, 2020","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Of course these are for my dog, he loves them; a bit better than dentastix.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FTwistix-5-5-Ounce-Yogurt-Banana-Dental%2Fproduct-reviews%2FB00HHIM4LG%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJTsPKk%252B3eMAqdMbJol64f9soVytH%252Bz8ZKpxn7OOxs%252FFAAAAAGXT8iYAAAAB%26reviewId%3DR1KZI0JQIR179S&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJTsPKk%2B3eMAqdMbJol64f9soVytH%2Bz8ZKpxn7OOxs%2FFAAAAAGXT8iYAAAAB&reviewId=R1KZI0JQIR179S","","0","There was a problem loading comments right now. Please try again later.",""
"https://www.amazon.com/gp/profile/amzn1.account.AGH7MXN2WPIPTYQS33HZPIPXHJRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Janet","https://www.amazon.com/gp/customer-reviews/R3IPM9V8W0BVW0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00HHIM4LG","5.0 out of 5 stars","Best treat","Reviewed in the United States on February 27, 2021","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","My dog loves them!","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FTwistix-5-5-Ounce-Yogurt-Banana-Dental%2Fproduct-reviews%2FB00HHIM4LG%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhCxMZMT3Tmzriui%252BrYaVC1HQJHL5MqX2Yvr5%252FCEJ10jqAAAAAGXT8iYAAAAB%26reviewId%3DR3IPM9V8W0BVW0&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hCxMZMT3Tmzriui%2BrYaVC1HQJHL5MqX2Yvr5%2FCEJ10jqAAAAAGXT8iYAAAAB&reviewId=R3IPM9V8W0BVW0","","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHSVLMWAEKZKCBZXTIQXOSLRE27A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Rita L. Collins","https://www.amazon.com/gp/customer-reviews/R6Z5RILAF23B3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00HHIM4LG","5.0 out of 5 stars","Flavor Swap a Hit","Reviewed in the United States on June 15, 2019","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Loved the smell, was nice to open to get one for my pup!! He loved the different flavor for a change!!","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FTwistix-5-5-Ounce-Yogurt-Banana-Dental%2Fproduct-reviews%2FB00HHIM4LG%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhGwFNdv3Qu1DqO6MqW3PE0SyhpA5MG3tNamRxXlm%252FZT2AAAAAGXT8iYAAAAB%26reviewId%3DR6Z5RILAF23B3&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hGwFNdv3Qu1DqO6MqW3PE0SyhpA5MG3tNamRxXlm%2FZT2AAAAAGXT8iYAAAAB&reviewId=R6Z5RILAF23B3","","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHO2446AYU7JRQYWVOWPIPCJSHLA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","R. L.","https://www.amazon.com/gp/customer-reviews/R227E8D854IAHV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00HHIM4LG","4.0 out of 5 stars","Four Stars","Reviewed in the United States on September 15, 2017","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Gave to the dog and he takes and hides so no one can bother him","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FTwistix-5-5-Ounce-Yogurt-Banana-Dental%2Fproduct-reviews%2FB00HHIM4LG%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhKW4IdVj4dixGzyA417b2TO8e5DMku7Sci9l%252FkYKhgfoAAAAAGXT8iYAAAAB%26reviewId%3DR227E8D854IAHV&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hKW4IdVj4dixGzyA417b2TO8e5DMku7Sci9l%2FkYKhgfoAAAAAGXT8iYAAAAB&reviewId=R227E8D854IAHV","","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AEMAYFCTIYALBM3ZUQZX3XSMLPLA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Kindle Customer","https://www.amazon.com/gp/customer-reviews/RIAZ0PVE7APGI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00HHIM4LG","5.0 out of 5 stars","Dog dental chew","Reviewed in the United States on February 26, 2018","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Really like these dental dog chews. Have two small 🐕 dogs and I like that they really have to chew them, they come in different flavors also.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FTwistix-5-5-Ounce-Yogurt-Banana-Dental%2Fproduct-reviews%2FB00HHIM4LG%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhL30WwDxBk65HSV7SRaujhYtWSBcslbCltyFNKUkHPafAAAAAGXT8iYAAAAB%26reviewId%3DRIAZ0PVE7APGI&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hL30WwDxBk65HSV7SRaujhYtWSBcslbCltyFNKUkHPafAAAAAGXT8iYAAAAB&reviewId=RIAZ0PVE7APGI","","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGTGNHE2F5F4VOIP5JB3UPTKTE7Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars/default._CR0,0,1024,1024_SX48_.png""/>","Starman","https://www.amazon.com/gp/customer-reviews/RQJVSG8LO8619/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00HHIM4LG","4.0 out of 5 stars","My dog loike them.","Reviewed in the United States on January 21, 2016","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","My dog, a mini aussie loves these. And she chews on them. I'm not sure if they clean, but she likes them","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FTwistix-5-5-Ounce-Yogurt-Banana-Dental%2Fproduct-reviews%2FB00HHIM4LG%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhEV0%252BS5aYHmn52w%252BOluK1sp94%252FuAFsFrQwqfOF7XbD2LAAAAAGXT8iYAAAAB%26reviewId%3DRQJVSG8LO8619&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEV0%2BS5aYHmn52w%2BOluK1sp94%2FuAFsFrQwqfOF7XbD2LAAAAAGXT8iYAAAAB&reviewId=RQJVSG8LO8619","","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHF7B4PWHZSY23DIMZMXJY6X6MAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars/default._CR0,0,1024,1024_SX48_.png""/>","Marty","https://www.amazon.com/gp/customer-reviews/R2TZCCLVGVHO12/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00HHIM4LG","5.0 out of 5 stars","dogs (9 and 6 month old puppies) love it. freshens breath and takes them 10-15 mins ...","Reviewed in the United States on December 16, 2015","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","dogs (9 and 6 month old puppies) love it. freshens breath and takes them 10-15 mins to get through it. the yogurt banana flavor smells the best, post-chew. we also tried the vanilla mint, which is a close second. overall, we're very pleased with the product.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FTwistix-5-5-Ounce-Yogurt-Banana-Dental%2Fproduct-reviews%2FB00HHIM4LG%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhNmOpOvGB45H%252Fu2VWDJA04zaldypOQxr9Qfhg6GkL6GJAAAAAGXT8igAAAAB%26reviewId%3DR2TZCCLVGVHO12&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hNmOpOvGB45H%2Fu2VWDJA04zaldypOQxr9Qfhg6GkL6GJAAAAAGXT8igAAAAB&reviewId=R2TZCCLVGVHO12","","0","There was a problem loading comments right now. Please try again later.",""
"https://www.amazon.com/gp/profile/amzn1.account.AGZS3UMZD7Y4LIIWDV64TNLZ7LUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Stella","https://www.amazon.com/gp/customer-reviews/R2H9RTM7CJZL2B/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00HHIM4LG","5.0 out of 5 stars","My dog’s favorite!","Reviewed in the United States on March 22, 2020","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","These are the only chew treats my dog eats!","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FTwistix-5-5-Ounce-Yogurt-Banana-Dental%2Fproduct-reviews%2FB00HHIM4LG%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPW6jHLVBdZ2DkHI6XtbgVoFSO7Jp0Yg%252B2dSyE4VCQePAAAAAGXT8igAAAAB%26reviewId%3DR2H9RTM7CJZL2B&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPW6jHLVBdZ2DkHI6XtbgVoFSO7Jp0Yg%2B2dSyE4VCQePAAAAAGXT8igAAAAB&reviewId=R2H9RTM7CJZL2B","","0","There was a problem loading comments right now. Please try again later.",""
"https://www.amazon.com/gp/profile/amzn1.account.AHX4VHUIQU77I3SUNE532IOX3ZCQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","JeffLH","https://www.amazon.com/gp/customer-reviews/R3BEPPG137P01K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00HHIM4LG","5.0 out of 5 stars","My dog loves these!","Reviewed in the United States on February 26, 2014","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","We first received these as a Christmas present for our dog. When we couldn't find them locally we naturally turned to Amazon. So far our little hound seems to prefer these to the other dental chews, and they do improve her breath significantly.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FTwistix-5-5-Ounce-Yogurt-Banana-Dental%2Fproduct-reviews%2FB00HHIM4LG%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhMWHSMBMO76dAb%252F37m3LVkLIP%252F0hHZuZu9M0Vz%252BIGA%252BmAAAAAGXT8igAAAAB%26reviewId%3DR3BEPPG137P01K&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hMWHSMBMO76dAb%2F37m3LVkLIP%2F0hHZuZu9M0Vz%2BIGA%2BmAAAAAGXT8igAAAAB&reviewId=R3BEPPG137P01K","","0","There was a problem loading comments right now. Please try again later.",""
