"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-base 3","a-size-base 4","a-button-text href","a-size-base 5","a-size-base href 2","a-size-base 6","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AE6UHWDPM5V4JRJLG5NO32J72VWQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Christina","https://www.amazon.com/gp/customer-reviews/R21D5A68PRALDG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061URQA","4.0 out of 5 stars","Dogs like em","Reviewed in the United States on December 19, 2023","They’re alright","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111150-Puppy-Teething-Treats%2Fproduct-reviews%2FB00061URQA%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhLv%252FlNqpx8KXdKBwN16JV8LG0guaO2LMpZMEAuKW4ar8AAAAAGXT438AAAAB%26reviewId%3DR21D5A68PRALDG&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hLv%2FlNqpx8KXdKBwN16JV8LG0guaO2LMpZMEAuKW4ar8AAAAAGXT438AAAAB&reviewId=R21D5A68PRALDG","",""
"https://www.amazon.com/gp/profile/amzn1.account.AH3QB5DGJDXTCCYJZXXO6XLOFDXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","TJT","https://www.amazon.com/gp/customer-reviews/R2O0O5EK5MF3J1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061URQA","5.0 out of 5 stars","Great for Teething Pups","Reviewed in the United States on November 22, 2023","My 4 month puppy loves these so much! Unfortunately I can only give her one a day because she is so small. I noticed that she’s a lot more calm when she is chewing on these treats. She’s less agitated and more focused. Will buy again!","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111150-Puppy-Teething-Treats%2Fproduct-reviews%2FB00061URQA%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAcevg5RnKdv%252B632SM8l8Apb8zZLw5td02gYNzbBDoYoAAAAAGXT438AAAAB%26reviewId%3DR2O0O5EK5MF3J1&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAcevg5RnKdv%2B632SM8l8Apb8zZLw5td02gYNzbBDoYoAAAAAGXT438AAAAB&reviewId=R2O0O5EK5MF3J1","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFZQEBWZI6OIZU7WWDFATNLCPD2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Jing","https://www.amazon.com/gp/customer-reviews/R17YNL6Q1V7XJA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061URQA","4.0 out of 5 stars","Yeah, just a dog stuck between his teeth","Reviewed in the United States on October 18, 2023","Report","Yeah, just a dog stuck between his teeth","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111150-Puppy-Teething-Treats%2Fproduct-reviews%2FB00061URQA%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAeKcViqSqjooadrBtJPs%252BuzdneTDszSe%252FfCTTgctLRHAAAAAGXT438AAAAB%26reviewId%3DR17YNL6Q1V7XJA&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAeKcViqSqjooadrBtJPs%2BuzdneTDszSe%2FfCTTgctLRHAAAAAGXT438AAAAB&reviewId=R17YNL6Q1V7XJA","",""
"https://www.amazon.com/gp/profile/amzn1.account.AELDCJKHM467DTY3SP5347QZWRTA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/R3ORKXUR1DXRZA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061URQA","5.0 out of 5 stars","""Gary Wilkerson  Delivery","Reviewed in the United States on November 28, 2023","This  is the best Teething stick you can buy can't touch the price and delivery was excellent.  Gary Wilkerson","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111150-Puppy-Teething-Treats%2Fproduct-reviews%2FB00061URQA%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhNuP6TJLpc3pek15l8%252FV7J24IGg8aFFfBZpjq%252Bmse7eeAAAAAGXT438AAAAB%26reviewId%3DR3ORKXUR1DXRZA&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hNuP6TJLpc3pek15l8%2FV7J24IGg8aFFfBZpjq%2Bmse7eeAAAAAGXT438AAAAB&reviewId=R3ORKXUR1DXRZA","",""
"https://www.amazon.com/gp/profile/amzn1.account.AGF3ECHKKCGM6TV6YTZRORI2VLYA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","HWest","https://www.amazon.com/gp/customer-reviews/R3DDC53J0MLY3I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061URQA","5.0 out of 5 stars","Great. for teeth","Reviewed in the United States on October 18, 2023","Great for small dogs and puppies.  My 5 pound guy loved these. They definitely helped with the teeth care. He hates his teeth wiped so these help with the plaque. You do get a good amount for the price.  They state naturally made. Since my boy have been chewing these he seems to have less stomach issues.  Perfect size and length.","5 people found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111150-Puppy-Teething-Treats%2Fproduct-reviews%2FB00061URQA%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhF0Eu%252FN%252F%252Fnq1RKzlBtxvFZa3Yf5wzDVEUz0VrP69MHklAAAAAGXT438AAAAB%26reviewId%3DR3DDC53J0MLY3I&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hF0Eu%2FN%2F%2Fnq1RKzlBtxvFZa3Yf5wzDVEUz0VrP69MHklAAAAAGXT438AAAAB&reviewId=R3DDC53J0MLY3I","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AE7BWB3A3T4CIGGJ633M6OY3E2LQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","RMW","https://www.amazon.com/gp/customer-reviews/R25QHFXQ6KH8A2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061URQA","5.0 out of 5 stars","Great","Reviewed in the United States on December 1, 2023","My poodle loved this product and we can’t wait to order them again.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111150-Puppy-Teething-Treats%2Fproduct-reviews%2FB00061URQA%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhMikFenm4NOjnFxOlYBLjP%252BDtzlJdnWh4n08yEI2oW2cAAAAAGXT438AAAAB%26reviewId%3DR25QHFXQ6KH8A2&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hMikFenm4NOjnFxOlYBLjP%2BDtzlJdnWh4n08yEI2oW2cAAAAAGXT438AAAAB&reviewId=R25QHFXQ6KH8A2","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AEGJS3CE4E57PECGTKBFNZ52HLGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Mariaalejandra Vera","https://www.amazon.com/gp/customer-reviews/R2UHF240WVX279/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061URQA","5.0 out of 5 stars","Report","Reviewed in the United States on November 30, 2023","Translate review to English","Showing  comments","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111150-Puppy-Teething-Treats%2Fproduct-reviews%2FB00061URQA%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhLXWdrzIPyXmNuPCHzKK5RNs7cuey8HykDtn5wKtURK7AAAAAGXT438AAAAB%26reviewId%3DR2UHF240WVX279&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hLXWdrzIPyXmNuPCHzKK5RNs7cuey8HykDtn5wKtURK7AAAAAGXT438AAAAB&reviewId=R2UHF240WVX279","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFI3G3ZFVXBSWJ4YETIEEVQACTMQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","LADYDYEANN","https://www.amazon.com/gp/customer-reviews/R1R31ZTYF9BCHS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061URQA","5.0 out of 5 stars","Maltipoo","Reviewed in the United States on November 16, 2023","My puppy is 4 months and these treat are the best for him . They are expensive but  I buy them because he loves them and his teething.","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111150-Puppy-Teething-Treats%2Fproduct-reviews%2FB00061URQA%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhCM056IAF3QlhJrsi6QTomDcYoOozUv%252FUc0d4ryLcjH3AAAAAGXT438AAAAB%26reviewId%3DR1R31ZTYF9BCHS&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hCM056IAF3QlhJrsi6QTomDcYoOozUv%2FUc0d4ryLcjH3AAAAAGXT438AAAAB&reviewId=R1R31ZTYF9BCHS","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AEZWG2MBGFYFHEO3AWXI23O6QFVQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","cuz","https://www.amazon.com/gp/customer-reviews/R3PJA01TC1B6H1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061URQA","4.0 out of 5 stars","giftable","Reviewed in the United States on July 25, 2023","We gifted this.  Their dog did not seem to be crazy about these though.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111150-Puppy-Teething-Treats%2Fproduct-reviews%2FB00061URQA%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhHMXWMD8buNjdbiR1VsFaK%252BOkdpG%252FgbTEwRPfU3er9A8AAAAAGXT438AAAAB%26reviewId%3DR3PJA01TC1B6H1&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hHMXWMD8buNjdbiR1VsFaK%2BOkdpG%2FgbTEwRPfU3er9A8AAAAAGXT438AAAAB&reviewId=R3PJA01TC1B6H1","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGFPPW3JMINF34LHA5JEWGARDEKQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Pat R.","https://www.amazon.com/gp/customer-reviews/R1ODHFOM1TPCZZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061URQA","5.0 out of 5 stars","Best bang for the buck!","Reviewed in the United States on October 19, 2023","Best bang for the buck! My dog absolutely love them! Works great for a sturdy treat! Definitely a great deal! You get a whole bag for a decent price","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111150-Puppy-Teething-Treats%2Fproduct-reviews%2FB00061URQA%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBGJBVljjDtIt9q2q6QD822ZVfnNA90J88E1da46TGe1AAAAAGXT438AAAAB%26reviewId%3DR1ODHFOM1TPCZZ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBGJBVljjDtIt9q2q6QD822ZVfnNA90J88E1da46TGe1AAAAAGXT438AAAAB&reviewId=R1ODHFOM1TPCZZ","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFS5TVIM7WHHPLO5DULBGNKWG7LQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","HOLLY","https://www.amazon.com/gp/customer-reviews/R19CJNOR3KUVZT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061URQA","4.0 out of 5 stars","More treat then chew","Reviewed in the United States on August 1, 2023","Our puppy Loves them, but chews them up alarmingly fast.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111150-Puppy-Teething-Treats%2Fproduct-reviews%2FB00061URQA%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhP12VhBTmW5pEzyHjuFB7pepAYtPbuRrC5KZ16IDzF7xAAAAAGXT44EAAAAB%26reviewId%3DR19CJNOR3KUVZT&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hP12VhBTmW5pEzyHjuFB7pepAYtPbuRrC5KZ16IDzF7xAAAAAGXT44EAAAAB&reviewId=R19CJNOR3KUVZT","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHMSIGMC6TQDB52S5EVNKFDDRGUQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Nick","https://www.amazon.com/gp/customer-reviews/R3QQ9HXIP5P3XS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061URQA","4.0 out of 5 stars","Puppy loves","Reviewed in the United States on July 29, 2023","Great way to give them something to chew on","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111150-Puppy-Teething-Treats%2Fproduct-reviews%2FB00061URQA%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhP6%252BEgPvmLi4FfLf9sXL8GE0MCs2H1yKd%252F59YbNsTEyOAAAAAGXT44EAAAAB%26reviewId%3DR3QQ9HXIP5P3XS&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hP6%2BEgPvmLi4FfLf9sXL8GE0MCs2H1yKd%2F59YbNsTEyOAAAAAGXT44EAAAAB&reviewId=R3QQ9HXIP5P3XS","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHHHQ5UQBO7SFZB6ULYVADCBHR2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Dens","https://www.amazon.com/gp/customer-reviews/RUZO7PJTLEXQG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061URQA","5.0 out of 5 stars","The dogs love them.","Reviewed in the United States on July 28, 2023","I have two rescue dogs, a small adult Chihuahua and a medium sized adult mixed breed, and they both love these chew sticks. I give the sticks as rewards for good behavior, one or two per day depending upon the dogs' activities and how well they eat their regular dog food. The chew sticks seem to help in keeping their teeth clean as well.","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111150-Puppy-Teething-Treats%2Fproduct-reviews%2FB00061URQA%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFKAGpGkq5eh8u%252B8hyzdnqQZU18MqDIgOJoV4Yxw7trgAAAAAGXT44EAAAAB%26reviewId%3DRUZO7PJTLEXQG&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFKAGpGkq5eh8u%2B8hyzdnqQZU18MqDIgOJoV4Yxw7trgAAAAAGXT44EAAAAB&reviewId=RUZO7PJTLEXQG","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AHIBWSN6ICIT4JLWMVQMWKH5NHQA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Timothy Woods","https://www.amazon.com/gp/customer-reviews/R3FMWN8K42ZBX2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061URQA","5.0 out of 5 stars","My mini dachshund puppies love these little things!","Reviewed in the United States on July 28, 2023","However I thought I was getting a free bag when I ordered 2 and I did not. Now I see that yours supposed to actually order the 3rd or free bag at the beginning. I did not know that upon ordering and it will not stop me from ordering more as I said my little Doxie girls love these teething treats!!!","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111150-Puppy-Teething-Treats%2Fproduct-reviews%2FB00061URQA%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhEDDbgB0agSsAlXWUHIHeefq8l2MAC0MPrXXYpwIv7gaAAAAAGXT44EAAAAB%26reviewId%3DR3FMWN8K42ZBX2&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEDDbgB0agSsAlXWUHIHeefq8l2MAC0MPrXXYpwIv7gaAAAAAGXT44EAAAAB&reviewId=R3FMWN8K42ZBX2","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AETVP2VMV6EP5EHH57LR2ES3MO2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","R","https://www.amazon.com/gp/customer-reviews/R2D0TO7YFBDD77/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061URQA","4.0 out of 5 stars","Our puppy loves these","Reviewed in the United States on May 14, 2023","These are great! They don’t last long at all, but our puppy gets these (I break in half) when she goes in her crate sometimes and then she takes a nap.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111150-Puppy-Teething-Treats%2Fproduct-reviews%2FB00061URQA%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhOKpDeaC0QJEwkL8nYnWXKE1Mwoq0pMVYf5Y0GSqofX1AAAAAGXT44EAAAAB%26reviewId%3DR2D0TO7YFBDD77&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hOKpDeaC0QJEwkL8nYnWXKE1Mwoq0pMVYf5Y0GSqofX1AAAAAGXT44EAAAAB&reviewId=R2D0TO7YFBDD77","",""
