"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-link-normal href","a-size-mini","a-size-base 3","a-button-text href","cr-helpful-text","a-size-base 4","a-size-base href 2","a-size-base 5","review-comment-count","a-alert-heading","a-size-base 6","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AGG47MUFI4N3OJUTY3AHBQ535DCQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","J","https://www.amazon.com/gp/customer-reviews/R1JS2XOLG0K1ZU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B8L31J68","1.0 out of 5 stars","Terrible! Hard as a rock!","Reviewed in the United States on February 8, 2023","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","My pup loves these rings, which we normally order from Chewy. But we'd run out, and I needed fast delivery, so I ordered two bags from Amazon. Huge mistake!I don't know what was done to these, if they were stored in extreme temps or what. But instead of being very firm but chewy, both bags were filled with rings that were completely rigid and hard. My pup couldn't even chew them. What an awful waste of money for a usually great product.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Dental-Chicken-Flavor-Treats%2Fproduct-reviews%2FB0B8L31J68%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhI7PORxuDQrGS2iuaSlU2AXAljA50MvjsXEUlKaZGVxxAAAAAGXT8ccAAAAB%26reviewId%3DR1JS2XOLG0K1ZU&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","2 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hI7PORxuDQrGS2iuaSlU2AXAljA50MvjsXEUlKaZGVxxAAAAAGXT8ccAAAAB&reviewId=R1JS2XOLG0K1ZU","Report","0","There was a problem loading comments right now. Please try again later.","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AFOARZCQIPWLV7R2C4UDPBJNQ73Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Sheryl Corey Moore","https://www.amazon.com/gp/customer-reviews/R104FZ2LGE78R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B8L31J68","1.0 out of 5 stars","Count is wrong on ad","Reviewed in the United States on October 2, 2023","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Ad say seven count only received one please contact me","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Dental-Chicken-Flavor-Treats%2Fproduct-reviews%2FB0B8L31J68%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJOAwMRb20hOcZ2brKuaJm4vP6V1TPFZz8iDuWb824BzAAAAAGXT8ccAAAAB%26reviewId%3DR104FZ2LGE78R&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJOAwMRb20hOcZ2brKuaJm4vP6V1TPFZz8iDuWb824BzAAAAAGXT8ccAAAAB&reviewId=R104FZ2LGE78R","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
"https://www.amazon.com/gp/profile/amzn1.account.AE7FNYI3CVRSKX6WNCMTM3LBRSVA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","J. Williams","https://www.amazon.com/gp/customer-reviews/REUT05HGX82OV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B8L31J68","5.0 out of 5 stars","My dogs absolutely loved the flavor of these","Reviewed in the United States on June 13, 2023","","(","N-Bone Adult Dental Rings Chicken Flavor Dog Treats were a huge hit with my boys. Even though the rings were made for adult dogs, they kept my two puppies busy for quite a while and took care of their ""itchy"" teeth; so these are perfect for teething puppies. The dental rings don't have a strong smell like bull pizzle or pig ears, additionally, they are free of many common allergens and the rings did an excellent job of reducing doggie breath, especially my oldest dog's ""guess what I found in the backyard"" breath. These chicken rings are definitely going into our treat rotation.The Bottom Line: The 7-count bag of N-Bone Chicken Flavor Adult Dog Dental Rings sells for $9.88, which is just $1.41 per treat which is less expensive, per treat, than the bulk treats at my LPS.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Dental-Chicken-Flavor-Treats%2Fproduct-reviews%2FB0B8L31J68%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhN05JBzoA%252BbLNAMsd9faTDCwLt2qNLoihuCnrXSlDqSPAAAAAGXT8ccAAAAB%26reviewId%3DREUT05HGX82OV&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hN05JBzoA%2BbLNAMsd9faTDCwLt2qNLoihuCnrXSlDqSPAAAAAGXT8ccAAAAB&reviewId=REUT05HGX82OV","Report","0","There was a problem loading comments right now. Please try again later.","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AG4C56GT5DXXEZ7DP7D6GC7TDREQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Kelly Daniels","https://www.amazon.com/gp/customer-reviews/R2KIOYB81R3GFM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B8L31J68","4.0 out of 5 stars","Dog approved","Reviewed in the United States on November 15, 2022","","(","11/15/2022: N-Bone Adult Dental Rings Chicken Flavor Dog Treats, 7 Count 9.8-oz Bag, BrownAccording to my dogs, these are delicious.  I like the ingredients (mostly rice flour and gelatin, no weird ingredients), and they take a bit more time to chew than the usual dental chews I give them.  These did not cause any upset stomachs.The ingredients of these n-bones are pretty similar to those of Twistix, which I've been giving my dogs for years and years as well as the dogs for whom I dogsit.  So far no one has gotten an upset stomach from those, and I'm sure they'll be fine with these as well.  I like that there are no artificial colors in these!  Dogs do not care how their treats look!They're a bit big for my 20lb dog, although not if you ask him.  I was hoping I'd be able to break these rings in half, but they're way too hard to break.  He can handle the extra calories but these will have to be special treats for him and not every-day treats.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Dental-Chicken-Flavor-Treats%2Fproduct-reviews%2FB0B8L31J68%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhLZwCoxk4dJtWDFWNEf2DFKL1gjtay9mmZI7iz50M%252BChAAAAAGXT8ccAAAAB%26reviewId%3DR2KIOYB81R3GFM&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hLZwCoxk4dJtWDFWNEf2DFKL1gjtay9mmZI7iz50M%2BChAAAAAGXT8ccAAAAB&reviewId=R2KIOYB81R3GFM","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFFEFVDTFA3RHHESERMGS6F42VTA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","LATMAT","https://www.amazon.com/gp/customer-reviews/R3UQCSRBCIIRV1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B8L31J68","4.0 out of 5 stars","My dog devoured these treats","Reviewed in the United States on January 8, 2023","","(","Honestly, I didn't check my dogs teeth or breath after he ate these, so I can't review that part. However, I can say that my dog absolutely loved these. When we sat the first treat down, we weren't sure what to expect, bc he can be picky about treats. Our expectation was that he would take a few minutes to gnaw on the treat or he wouldn't eat it at all. To our surprise, he almost inhaled the whole thing...and he did that every time he got one. We will definitely add these to the list of his favorites.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Dental-Chicken-Flavor-Treats%2Fproduct-reviews%2FB0B8L31J68%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhGL%252FnDk3jFwWQS5cdDXbyVf%252BFK2GSYy94KVrPXaJgXXwAAAAAGXT8ccAAAAB%26reviewId%3DR3UQCSRBCIIRV1&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","My dog devoured these treats","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hGL%2FnDk3jFwWQS5cdDXbyVf%2BFK2GSYy94KVrPXaJgXXwAAAAAGXT8ccAAAAB&reviewId=R3UQCSRBCIIRV1","Honestly, I didn't check my dogs teeth or breath after he ate these, so I can't review that part. However, I can say that my dog absolutely loved these. When we sat the first treat down, we weren't sure what to expect, bc he can be picky about treats. Our expectation was that he would take a few minutes to gnaw on the treat or he wouldn't eat it at all. To our surprise, he almost inhaled the whole thing...and he did that every time he got one. We will definitely add these to the list of his favorites.","0","There was a problem loading comments right now. Please try again later.","2 people found this helpful","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHAXXOICDT5G5C43HR5UFVT4HS2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/803e7473-82a5-44c2-8568-4bf44df30b58._CR0,0,381,381_SX48_.jpg""/>","Keket","https://www.amazon.com/gp/customer-reviews/R4X4F23A8GEK5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B8L31J68","4.0 out of 5 stars","Dog likes them","Reviewed in the United States on January 2, 2023","","(","My dog is turning 9 months old soon. She is still in her chewing phase so we try and provide treats and such to keep her from chewing things she shouldn’t be. These rings do not contain rawhide which is very important. They are on the large side and keep her occupied for a good amount of time. They come in a resealable bag. My dog is medium size and while she didn’t chew these up super-fast, they didn’t last a super long time either. She seemed to enjoy them and gets excited when I grab the bag.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Dental-Chicken-Flavor-Treats%2Fproduct-reviews%2FB0B8L31J68%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhMkj5oqjrawx0Lwf0QHqKK0KAx1oSTKVJa75dkBZ%252FX7pAAAAAGXT8ccAAAAB%26reviewId%3DR4X4F23A8GEK5&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hMkj5oqjrawx0Lwf0QHqKK0KAx1oSTKVJa75dkBZ%2FX7pAAAAAGXT8ccAAAAB&reviewId=R4X4F23A8GEK5","Showing  comments","0","There was a problem loading comments right now. Please try again later.","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHH6EAVWIFPSW3MYFAPJ7Z4RYEDQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Martha J. Burriss","https://www.amazon.com/gp/customer-reviews/R1ZPPLELSOA5CC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B8L31J68","4.0 out of 5 stars","My dog does like these","Reviewed in the United States on December 12, 2022","","(","I do like that these rings are not a rawhide chew but as far as the rest of the ingredients,all I know is that my dog does like them. They have lots of health claims and they may well be true, I don't know. According to the recommendation,though, my dog is only supposed to have half of a ring a day as she is under 50lbs.by quite a bit. So...they may be calorie dense. Probably won't order them again as they are pricey.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Dental-Chicken-Flavor-Treats%2Fproduct-reviews%2FB0B8L31J68%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhIJF%252B66uG7P%252BgfeGpAT7DHf6Lge7lR1zBDV%252FgECuz1WfAAAAAGXT8ccAAAAB%26reviewId%3DR1ZPPLELSOA5CC&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hIJF%2B66uG7P%2BgfeGpAT7DHf6Lge7lR1zBDV%2FgECuz1WfAAAAAGXT8ccAAAAB&reviewId=R1ZPPLELSOA5CC","Showing  comments","0","There was a problem loading comments right now. Please try again later.","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGBRTEM5JYKVYH35O2WARU6KWRQQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","J&DB","https://www.amazon.com/gp/customer-reviews/R3N9T6FSV83M9B/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B8L31J68","4.0 out of 5 stars","Not for fast aggressive chewers","Reviewed in the United States on November 8, 2022","","(","These dental rings came in a set of 7. Each ring is about 3.5”-4” in width and about ¼” thick and are pretty solid to the touch. It’s recommended that these are for dogs older than 1. We have 2 dogs- a pit bull and a Frenchie who can both chew threw almost anything. They ate these rings in about 2 minutes so they didn’t get much chewing time out of them unfortunately. I gave them one every other day until we ran out of the pack. I did notice a difference in their breath smelling better however I didn’t notice any changes in tartar or plaque build up but that’s probably because my dogs chew them too quickly. Overall, these are nice healthy treats for dogs and I would recommend them for dogs who aren’t fast chewers.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Dental-Chicken-Flavor-Treats%2Fproduct-reviews%2FB0B8L31J68%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPopvkLSD4KEdsbxyxNnOxhINudfXOspJoX%252FoG%252BV6D0ZAAAAAGXT8ccAAAAB%26reviewId%3DR3N9T6FSV83M9B&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Not for fast aggressive chewers","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPopvkLSD4KEdsbxyxNnOxhINudfXOspJoX%2FoG%2BV6D0ZAAAAAGXT8ccAAAAB&reviewId=R3N9T6FSV83M9B","These dental rings came in a set of 7. Each ring is about 3.5”-4” in width and about ¼” thick and are pretty solid to the touch. It’s recommended that these are for dogs older than 1. We have 2 dogs- a pit bull and a Frenchie who can both chew threw almost anything. They ate these rings in about 2 minutes so they didn’t get much chewing time out of them unfortunately. I gave them one every other day until we ran out of the pack. I did notice a difference in their breath smelling better however I didn’t notice any changes in tartar or plaque build up but that’s probably because my dogs chew them too quickly. Overall, these are nice healthy treats for dogs and I would recommend them for dogs who aren’t fast chewers.","0","There was a problem loading comments right now. Please try again later.","Report","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGYWYDIAJ5Q2I76YTIGUYYKYEL3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/fee50bcf-7ddf-4525-9d47-f0f510e59cd9._CR0,54.0,225,225_SX48_.jpg""/>","Lady Love Dr","https://www.amazon.com/gp/customer-reviews/R2N72N31AT6M4T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B8L31J68","4.0 out of 5 stars","My 3 dogs loved these dental chew rings chicken flavor","Reviewed in the United States on November 17, 2022","","(","My 3 dogs absolutely loved these ring shaped dental chews.  We got the chicken flavor.  I opened the bag and when my dogs came inside they all immediately started sniffing the air!  They loved these.  My little dogs took their time chewing (30 minutes) but my husky ate hers rather quickly, in about 5 minutes.  The only con I saw was the instructions said to give one of my dogs 1/4 of a ring and the other 2 dogs 1/2 a ring.  These are rather hard so I'm not sure how they expect someone to do 1/4 or 1/2.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Dental-Chicken-Flavor-Treats%2Fproduct-reviews%2FB0B8L31J68%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhE3s2Zg6BVDqPu7sKgwaZAG7tbqlIQUVBcrJlwdfdbr8AAAAAGXT8ccAAAAB%26reviewId%3DR2N72N31AT6M4T&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hE3s2Zg6BVDqPu7sKgwaZAG7tbqlIQUVBcrJlwdfdbr8AAAAAGXT8ccAAAAB&reviewId=R2N72N31AT6M4T","Showing  comments","0","There was a problem loading comments right now. Please try again later.","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AEF6XXRK7RKZ7LEDJLXURVLNMXKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Book and Dog Lover","https://www.amazon.com/gp/customer-reviews/R3OV18ZV9E0LP5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B8L31J68","4.0 out of 5 stars","Another option for dental care","Reviewed in the United States on November 6, 2022","","(","I have 2 dogs, a 6-year-old mixed breed who tends to be fussy and a 1-year-old Lab who will eat everything. When I offered each dog a ring, my fussy girl took the ring and finished it in a couple of minutes - she loved it. However, my Lab wasn't thrilled with it and wouldn't take it. He finally decided to play with it and then after awhile, ate it in a few minutes.There are 7 rings in a bag. A ring is approximately 4 inches in diameter. They have a faint chicken and cinnamon aroma.I'm not sure how much of a dental benefit these rings provide, but it's another option.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Dental-Chicken-Flavor-Treats%2Fproduct-reviews%2FB0B8L31J68%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhOm8Dr4vJUSth%252F5NjfMcsKNgvU6HeyyKYmAbhVxBcnZkAAAAAGXT8ccAAAAB%26reviewId%3DR3OV18ZV9E0LP5&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hOm8Dr4vJUSth%2F5NjfMcsKNgvU6HeyyKYmAbhVxBcnZkAAAAAGXT8ccAAAAB&reviewId=R3OV18ZV9E0LP5","Report","0","There was a problem loading comments right now. Please try again later.","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFQW2IHAKBH4YIDDI3K64GG4AUTA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/fd6cbdc0-5c6c-4d9d-9b7e-ab0033670717._CR62,0,375,375_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/fd6cbdc0-5c6c-4d9d-9b7e-ab0033670717._CR62,0,375,375_SX48_.jpg""/>","My Work Number is 911","https://www.amazon.com/gp/customer-reviews/RK0CBV0YDDA38/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0B8L31J68","4.0 out of 5 stars","Dogs seem to love them, not long lasting for vigorous chewers.","Reviewed in the United States on November 16, 2022","","(","I have a doberman pinscher and a pitt mix and both made quick work of these chews but seemed to love them.  Great dental chew option that is rawhide free and seemingly safe for ingestion.  Did not splinter or break apart in sharp pieces.  Doggie and dog mom approved.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Dental-Chicken-Flavor-Treats%2Fproduct-reviews%2FB0B8L31J68%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhEXFvWBgO27OVawJMUommCO3m6wKrsYpGubVTQZMZ79wAAAAAGXT8ckAAAAB%26reviewId%3DRK0CBV0YDDA38&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEXFvWBgO27OVawJMUommCO3m6wKrsYpGubVTQZMZ79wAAAAAGXT8ckAAAAB&reviewId=RK0CBV0YDDA38","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
