"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-link-normal href","a-size-mini","a-size-base 3","a-button-text href","cr-helpful-text","a-size-base 4","a-size-base href 2","a-size-base 5","review-comment-count","a-alert-heading","a-lazy-loaded src","a-size-base 6"
"https://www.amazon.com/gp/profile/amzn1.account.AGTCQUPAKHEYJMAT5UOULTKT3CDQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/R2BU5Z7GLNIX7U/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONKI9Q","1.0 out of 5 stars","New thickness not such a good deal","Reviewed in the United States on January 21, 2024","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","The manufacturer has thickened the thickness of the sticks and maybe either the new size or sticks that were not fresh were impossible to break, cut, or saw so that my small- medium sized dogs could chew through them. I’d like to order more if they could send me the fresher and smaller sticks. Impenetrable!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Grain-Dental-Sticks%2Fproduct-reviews%2FB01JONKI9Q%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhIlkhxP50GnNI94JDJLGG3pGuyPC2s3P%252Bt7LW4qOeJgwAAAAAGXT1IUAAAAB%26reviewId%3DR2BU5Z7GLNIX7U&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hIlkhxP50GnNI94JDJLGG3pGuyPC2s3P%2Bt7LW4qOeJgwAAAAAGXT1IUAAAAB&reviewId=R2BU5Z7GLNIX7U","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEJBGDJKWTZC7GJPYOSK4MHG6DCQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Clare Therieau","https://www.amazon.com/gp/customer-reviews/RW4PB1HKQ6B8R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONKI9Q","3.0 out of 5 stars","You only get 6??","Reviewed in the United States on July 21, 2022","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Ok really, how stingy can u be, what do I give him 1 a week, there are only 6 in package.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Grain-Dental-Sticks%2Fproduct-reviews%2FB01JONKI9Q%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDTB12137IlxdtR0%252BGA4LgXI5jn7D9silDF2v0Irj6cHAAAAAGXT1IUAAAAB%26reviewId%3DRW4PB1HKQ6B8R&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDTB12137IlxdtR0%2BGA4LgXI5jn7D9silDF2v0Irj6cHAAAAAGXT1IUAAAAB&reviewId=RW4PB1HKQ6B8R","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
"https://www.amazon.com/gp/profile/amzn1.account.AGCU2RX7DWSP4QLNPLI2Q4TMQL2Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","dinkyy3","https://www.amazon.com/gp/customer-reviews/R1ULBPK0SP825Y/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONKI9Q","4.0 out of 5 stars","Doggos love 'em!","Reviewed in the United States on September 19, 2018","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","My dogs LOVE these. The only downside is that there is only 6 in a pack. I haven't noticed any improvement in their skin or coats (my beagle has very dry skin). May consider buying these again since they loved them so much.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Grain-Dental-Sticks%2Fproduct-reviews%2FB01JONKI9Q%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPwig%252BkB%252BziAbZepAYZjNgRFYT88eH8IpOHxbdxv6eu1AAAAAGXT1IUAAAAB%26reviewId%3DR1ULBPK0SP825Y&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPwig%2BkB%2BziAbZepAYZjNgRFYT88eH8IpOHxbdxv6eu1AAAAAGXT1IUAAAAB&reviewId=R1ULBPK0SP825Y","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHJRKHTKLGXCDY5YJTBKIDYDEOJQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/c4b28556-b552-4e2c-9a31-1abecc957420._CR0,0,476,476_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/c4b28556-b552-4e2c-9a31-1abecc957420._CR0,0,476,476_SX48_.jpg""/>","Michelle Louise","https://www.amazon.com/gp/customer-reviews/R2OFCE5LWN27IL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONKI9Q","4.0 out of 5 stars","Okay but not for dogs with sensitive stomachs","Reviewed in the United States on December 1, 2018","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","My dogs liked these, but the dog I bought these for got horrible gas.  He's already got allergies to other treats so I'll just give this to the other dog.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Grain-Dental-Sticks%2Fproduct-reviews%2FB01JONKI9Q%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhCzTpCm82jdNYkNuY5IBMBlQx%252BeG%252B05KFjilmv2fSx49AAAAAGXT1IUAAAAB%26reviewId%3DR2OFCE5LWN27IL&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hCzTpCm82jdNYkNuY5IBMBlQx%2BeG%2B05KFjilmv2fSx49AAAAAGXT1IUAAAAB&reviewId=R2OFCE5LWN27IL","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHNELXP734TGV7R52A6KC5EVX3AA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars/default._CR0,0,1024,1024_SX48_.png""/>","SUSAN M.","https://www.amazon.com/gp/customer-reviews/R2K8FCG0SMNXQC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONKI9Q","4.0 out of 5 stars","Buying more and will write back if/when I see her coat get better.","Reviewed in the United States on December 26, 2017","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","My picky (new, shelter) dog likes these but too early to tell if  actually doing anything to improve her coat which is thin and sheds a lot. Buying more and will write back if/when I see her coat get better.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Grain-Dental-Sticks%2Fproduct-reviews%2FB01JONKI9Q%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhHQ67LXiHWuzl23fCYQsffhnv8DSlcJ%252BNzUBkvHlc7H8AAAAAGXT1IUAAAAB%26reviewId%3DR2K8FCG0SMNXQC&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hHQ67LXiHWuzl23fCYQsffhnv8DSlcJ%2BNzUBkvHlc7H8AAAAAGXT1IUAAAAB&reviewId=R2K8FCG0SMNXQC","Report","0","There was a problem loading comments right now. Please try again later.","","Showing  comments"
"https://www.amazon.com/gp/profile/amzn1.account.AF7UGDXXKH7UXVW26QOIHKGEHABQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/dd655bf2-a2f6-44e0-95bd-f4616df6b65a._CR0,0,375,375_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/dd655bf2-a2f6-44e0-95bd-f4616df6b65a._CR0,0,375,375_SX48_.jpg""/>","DZKimmi","https://www.amazon.com/gp/customer-reviews/R2E8Q0JDE9W8W4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONKI9Q","5.0 out of 5 stars","My dog loves these treats","Reviewed in the United States on December 1, 2017","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","My dog loves these Get Naked Grain free treats.  They smell good and she enjoys chewing them. She is a black lab and has a gorgeous coat - I am not sure if these have anything to do with it, but I figure it cant hurt.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Grain-Dental-Sticks%2Fproduct-reviews%2FB01JONKI9Q%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJT4QpxCyG9qy1RJjSSSI%252BzVFiRQlQIU9xEtJvwvppUxAAAAAGXT1IUAAAAB%26reviewId%3DR2E8Q0JDE9W8W4&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJT4QpxCyG9qy1RJjSSSI%2BzVFiRQlQIU9xEtJvwvppUxAAAAAGXT1IUAAAAB&reviewId=R2E8Q0JDE9W8W4","Report","0","There was a problem loading comments right now. Please try again later.","","Showing  comments"
"https://www.amazon.com/gp/profile/amzn1.account.AH27UWEPITL4BVFQ344RZMPNAHHA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/1b3ba3d1-03b3-4049-99f9-c6d74c8f61f4._CR62,0,375,375_SX48_.jpg""/>","Mike K","https://www.amazon.com/gp/customer-reviews/R3J7AGDIE40OA5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONKI9Q","5.0 out of 5 stars","All the varieties are good. We have been re-ordering this product for years.","Reviewed in the United States on January 17, 2018","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","My bichon frisé loves this stuff.  It comes in a variety of flavors, all of which are a winner as far as my canine balance concerned. We can using this for at least two years, and are very happy with it.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Grain-Dental-Sticks%2Fproduct-reviews%2FB01JONKI9Q%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDpAa%252FrAL%252B%252Boiv2sKbVY01FVtG8qdbbv8TZzpU%252BDQ3WHAAAAAGXT1IUAAAAB%26reviewId%3DR3J7AGDIE40OA5&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDpAa%2FrAL%2B%2Boiv2sKbVY01FVtG8qdbbv8TZzpU%2BDQ3WHAAAAAGXT1IUAAAAB&reviewId=R3J7AGDIE40OA5","Showing  comments","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AGVWFH4KQ225AFVEQNVUSCBPAGLQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","FL Fran","https://www.amazon.com/gp/customer-reviews/R2HR4O8X1UOPXG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONKI9Q","5.0 out of 5 stars","My dog loves them!","Reviewed in the United States on November 8, 2020","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","My dog loves these can’t get enough. They are good for him and helps with weight loss.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Grain-Dental-Sticks%2Fproduct-reviews%2FB01JONKI9Q%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhE0LpOvDSf%252FXEeuVAjgN5hMqwSpN3oNHG1RaB%252BEb%252Bt6qAAAAAGXT1IUAAAAB%26reviewId%3DR2HR4O8X1UOPXG&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hE0LpOvDSf%2FXEeuVAjgN5hMqwSpN3oNHG1RaB%2BEb%2Bt6qAAAAAGXT1IUAAAAB&reviewId=R2HR4O8X1UOPXG","Showing  comments","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AELXV45XY4MG2WZL6ZLKWDIMZI3Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Haylee","https://www.amazon.com/gp/customer-reviews/R30GKG53FMN2VT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONKI9Q","3.0 out of 5 stars","Dogs love these and good ingredients","Reviewed in the United States on September 7, 2017","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Dogs love these and good ingredients, except for potato. Rather have brown rice, better for their bodies, even if it is a grain, diet trends are not scientifically based. Potatoes are fine for dogs in moderation but just not as good for them as other things!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Grain-Dental-Sticks%2Fproduct-reviews%2FB01JONKI9Q%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAR2wnEsx3qTo5nqU8veGU7MfxNYuoDnUCnXD9M5BHbfAAAAAGXT1IUAAAAB%26reviewId%3DR30GKG53FMN2VT&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAR2wnEsx3qTo5nqU8veGU7MfxNYuoDnUCnXD9M5BHbfAAAAAGXT1IUAAAAB&reviewId=R30GKG53FMN2VT","Report","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif","Showing  comments"
"https://www.amazon.com/gp/profile/amzn1.account.AEQNC7KTUVP3HBSF6BID4ANJM64Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Claire Fernando","https://www.amazon.com/gp/customer-reviews/R7O8ZMM5RSTFJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONKI9Q","5.0 out of 5 stars","My dog loves them and since they’re small they’re great for training","Reviewed in the United States on June 8, 2018","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","My dog loves them and since they’re small they’re great for training! I would also break them in half to make the most of them for “puppy push ups”.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Grain-Dental-Sticks%2Fproduct-reviews%2FB01JONKI9Q%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhD%252F9QcZ1yCGuq%252FWE9o8g%252Ff8Y3VDP7pw6Q7HJ3T7SKNF7AAAAAGXT1IUAAAAB%26reviewId%3DR7O8ZMM5RSTFJ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hD%2F9QcZ1yCGuq%2FWE9o8g%2Ff8Y3VDP7pw6Q7HJ3T7SKNF7AAAAAGXT1IUAAAAB&reviewId=R7O8ZMM5RSTFJ","Showing  comments","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AEXUF2YZX5B6TLQO62MEDTXRH5MQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Katy","https://www.amazon.com/gp/customer-reviews/R3TJNBKKESZWV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONKI9Q","5.0 out of 5 stars","It works!","Reviewed in the United States on January 13, 2019","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Amazing, healthy treats that not only work but my dogs love them! Their fur is noticeably softer after a week of using these.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Grain-Dental-Sticks%2Fproduct-reviews%2FB01JONKI9Q%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBn2HFamkSXLx3jdGmW8O36cEXj74oVSw1jaBwFJWjOyAAAAAGXT1IcAAAAB%26reviewId%3DR3TJNBKKESZWV&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBn2HFamkSXLx3jdGmW8O36cEXj74oVSw1jaBwFJWjOyAAAAAGXT1IcAAAAB&reviewId=R3TJNBKKESZWV","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
"https://www.amazon.com/gp/profile/amzn1.account.AF7AQ6IJHOZYWKK76GRYVZ2IEJ4Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Diane L.","https://www.amazon.com/gp/customer-reviews/RWTIWA93GXOEX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONKI9Q","5.0 out of 5 stars","Very satisfied.","Reviewed in the United States on July 25, 2019","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","My pups both love these and my Yorkie's dry skin has gotten so much better.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Grain-Dental-Sticks%2Fproduct-reviews%2FB01JONKI9Q%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhCJrRavXcs6oS3spiRgK2ZD61aXDTSGzeM402jR4PbRUAAAAAGXT1IcAAAAB%26reviewId%3DRWTIWA93GXOEX&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hCJrRavXcs6oS3spiRgK2ZD61aXDTSGzeM402jR4PbRUAAAAAGXT1IcAAAAB&reviewId=RWTIWA93GXOEX","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
"https://www.amazon.com/gp/profile/amzn1.account.AESCE3B72F2R3ZOOXTFC5RR7KBXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/R2RP7W8AM8AROI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONKI9Q","5.0 out of 5 stars","He is happy I am happy","Reviewed in the United States on June 20, 2017","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Honestly, I haven't really seen any significant changes in my dog's coat or skin but he loves it! And haven't seen any negative effects either. He is happy I am happy.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Grain-Dental-Sticks%2Fproduct-reviews%2FB01JONKI9Q%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhNIlLaNOGCAWidxYPkLC41fvSevApnAxx0cml9FWa5AhAAAAAGXT1IcAAAAB%26reviewId%3DR2RP7W8AM8AROI&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hNIlLaNOGCAWidxYPkLC41fvSevApnAxx0cml9FWa5AhAAAAAGXT1IcAAAAB&reviewId=R2RP7W8AM8AROI","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
