"a-profile href","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-mini","a-size-mini href","a-size-base 3","a-size-base 4","a-button-text href","a-size-base 5","a-size-base href 2","a-size-base 6","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AELS2SEPYULNNMJC6ITEVJ7LRXKQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","kristi marie","https://www.amazon.com/gp/customer-reviews/R3CBEN2DNCY1IC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","4.0 out of 5 stars","Happy with my purchase","Reviewed in the United States on March 18, 2014","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I had mixed feelings after reading the reviews on this about purchasing. My cat is a biter and LOVES to chew on a good (iPhone) cord or paper. I tried buying him a chicken flavored plastic dog bone, but I think it was too big for him to put around his mouth and actually chew on. The first time I tried to give this to my cat, Stan, he didn't really know what to do with it. He licked it a little bit and was just over it. I thought it was a failure. Then one day, he was play biting at me on the couch and I put the bone in place of my finger and he started chewing it. It took a LONG time of me holing the bone/treat while he chewed away for him to finish the first one, I was also a little concerned when it got broken down into a smaller size that it could be a choking hazard, but it's been fine. He just started his second treat and this time he knew what he was doing and at half of it in one sitting. I think it was a successful purchase for me, but I'm sure it's totally dependent on the cat.","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFmW83m6l%252Bx11ds9fwPKGEKf3qpSSrkni6fYXZKoHwsmAAAAAGXT4ZMAAAAB%26reviewId%3DR3CBEN2DNCY1IC&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFmW83m6l%2Bx11ds9fwPKGEKf3qpSSrkni6fYXZKoHwsmAAAAAGXT4ZMAAAAB&reviewId=R3CBEN2DNCY1IC","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AEEHPGQ6DTX4BD7WELS4HBVLPX5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Elcinda Tanner","https://www.amazon.com/gp/customer-reviews/R24GKVFD5N5NN7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","5.0 out of 5 stars","Love","Reviewed in the United States on December 29, 2023","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Just now trying them but they seem to like them so I will be buying more","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDicYq4em5ha8%252BRUtAd7%252FdhlK6fXN9KNNIhpW8QRuI8LAAAAAGXT4ZMAAAAB%26reviewId%3DR24GKVFD5N5NN7&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDicYq4em5ha8%2BRUtAd7%2FdhlK6fXN9KNNIhpW8QRuI8LAAAAAGXT4ZMAAAAB&reviewId=R24GKVFD5N5NN7","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFGA2533U4ACYVWVKOEI4G4OKCXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Mytexas1","https://www.amazon.com/gp/customer-reviews/RM021U5EXIZVV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","4.0 out of 5 stars","Cats don't like But my dogs love them!","Reviewed in the United States on July 22, 2015","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","These look and smell great,, but unfortunately my cats will not touch them except to lick a few times.  I have 3 cats and it's like none of them understand the concept of this stick type treat.  If your cats are the type to eat jerky, maybe they would be right for those type cats.  Think mine may just be lazy, cause our dogs love them.  Too expensive to buy for dogs though.. I gave them 4 stars because I don't think anything is wrong with them.  Just maybe wrong animal.  I bought because I felt the concept is good.  Cats get bored with just treat pieces sometimes.  I think if these had a stronger smell and were less bound by a waxy covering my cats would like them better.  Too hard for most cats I feel because cats are pretty lazy and get bored working for food too much.  If I had one cat I would be more guarded with my review of these, but all three cats do the same.. But if you also have a dog they won't be wasted...","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhIaf6X21qBC%252BfDSC2wNbb303gw0x0brPNzodFIjeyW7EAAAAAGXT4ZMAAAAB%26reviewId%3DRM021U5EXIZVV&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hIaf6X21qBC%2BfDSC2wNbb303gw0x0brPNzodFIjeyW7EAAAAAGXT4ZMAAAAB&reviewId=RM021U5EXIZVV","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AEJZ7LWZGOXAMALMRIUQIVIB2L4Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Terry Watson","https://www.amazon.com/gp/customer-reviews/R2T3SHIZW0TZLT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","3.0 out of 5 stars","My cats didn’t love this","Reviewed in the United States on September 7, 2022","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I gave one to each of my three cats. Two of them  sniffed it and looked at me confused. The youngest one proceeded to chew it up and spit it out. However he eventually ate most of it, including the sticks intended for the others and had diarrhea for two days. It was a mess (Also he will eat anything you leave out). Maybe you’ll have better luck but ours ended up in the trash… definitely limit the treats.","4 people found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhKvqALbQ1XQ616CVT5stCcEzxnu8nZnQr7Y2U5THKQj4AAAAAGXT4ZMAAAAB%26reviewId%3DR2T3SHIZW0TZLT&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hKvqALbQ1XQ616CVT5stCcEzxnu8nZnQr7Y2U5THKQj4AAAAAGXT4ZMAAAAB&reviewId=R2T3SHIZW0TZLT","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHMMY4OTFHQRF6Q6J7I7CUPPU3HA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/b1269265-a169-48c3-a260-a142702cfa03._CR64,0,371,371_SX48_.jpg""/>","Dustin","https://www.amazon.com/gp/customer-reviews/R3CPF0ZIEICR0Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","3.0 out of 5 stars","Cats didn't eat them, but the Dog did","Reviewed in the United States on January 5, 2023","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","None of my cats ended up eating these. My cats are normally all crazy for any sort of food, so it's very rare for them to reject any sort of treat. They took a few sniffs/nibbles on these and ultimately left these on the ground.My dog ended up enjoying them. They actually lasted reasonably long as dog treats, so the product is not a complete waste.","2 people found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhKRo3127q3Ysxu71DDecqSEmGNdWFANBv3w7JrqpZkPDAAAAAGXT4ZMAAAAB%26reviewId%3DR3CPF0ZIEICR0Z&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hKRo3127q3Ysxu71DDecqSEmGNdWFANBv3w7JrqpZkPDAAAAAGXT4ZMAAAAB&reviewId=R3CPF0ZIEICR0Z","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AH3TV6HH7PWGEJG76UGHIKSTG5EQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Tracy's Late","https://www.amazon.com/gp/customer-reviews/R3FYS64ONB0I2W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","1.0 out of 5 stars","Too hard for my cat to chew","Reviewed in the United States on February 16, 2024","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","These are just too hard for my cat to chew, and he is a chewy boy.  These feel like hard plastic rods, and apparently don't have enough flavor to make even just licking them desirable, and my boy is obsessed with food.  The only plus side is that my daughter's dog likes them, so they didn't go completely to waste.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhM9uR%252FnfG1o54Nkg%252BWd%252FuxvWNM49hTkhZmuPROUIx6lCAAAAAGXT4ZUAAAAB%26reviewId%3DR3FYS64ONB0I2W&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hM9uR%2FnfG1o54Nkg%2BWd%2FuxvWNM49hTkhZmuPROUIx6lCAAAAAGXT4ZUAAAAB&reviewId=R3FYS64ONB0I2W","",""
"https://www.amazon.com/gp/profile/amzn1.account.AE63JXIYZ24LKXVMVCXQGKDIRSDQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","sue a.","https://www.amazon.com/gp/customer-reviews/R1CPB79APYFJ4Y/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","2.0 out of 5 stars","Cat ignored them","Reviewed in the United States on November 2, 2023","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My cats would not eat them.  Gave them away to another cat owner who liked them.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhODXnWpI%252FUznHOgaQFVF0onL5YCh895rFyHiASnqKhfkAAAAAGXT4ZUAAAAB%26reviewId%3DR1CPB79APYFJ4Y&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hODXnWpI%2FUznHOgaQFVF0onL5YCh895rFyHiASnqKhfkAAAAAGXT4ZUAAAAB&reviewId=R1CPB79APYFJ4Y","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHFAOANTJUFB33AH6IQNYJGKYKGQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Michaella nolin","https://www.amazon.com/gp/customer-reviews/R1N1SDS9YK6U5A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","2.0 out of 5 stars","Cat don’t like","Reviewed in the United States on November 30, 2023","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My cat didn’t like em.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAM%252FGYlBNl%252FgMxEKsgZwHHcAzgJulN4DHaTdA7uu2MNHAAAAAGXT4ZUAAAAB%26reviewId%3DR1N1SDS9YK6U5A&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAM%2FGYlBNl%2FgMxEKsgZwHHcAzgJulN4DHaTdA7uu2MNHAAAAAGXT4ZUAAAAB&reviewId=R1N1SDS9YK6U5A","",""
"https://www.amazon.com/gp/profile/amzn1.account.AGNJNTHDTF56CXSKHB3LZCKMP7QQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Kyla Snyder","https://www.amazon.com/gp/customer-reviews/R1EYOYGZ4V39NX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","5.0 out of 5 stars","3/4 approved!","Reviewed in the United States on June 4, 2023","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","We have 4 cats, the only one who didn’t eat them was our picky girl. These are 100% a treat that needs to be supervised, but I loved that it was a challenge for them to chew through and that they had to put some effort in. It’s not rock hard like I’ve seen other reviews say, it can bend and be broken with some effort, but definitely isn’t some thing they can chew through in just a couple bites. All of the ones who took it ate them in a single sitting so it’s not too difficult that they will give up. Happy I found something for my chewers! Hopefully this will be a fix to that problem!","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJ%252Br7DA0JhJm0%252FMBa9BKjzKbA2SHjks77ovknvAQcoy1AAAAAGXT4ZUAAAAB%26reviewId%3DR1EYOYGZ4V39NX&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJ%2Br7DA0JhJm0%2FMBa9BKjzKbA2SHjks77ovknvAQcoy1AAAAAGXT4ZUAAAAB&reviewId=R1EYOYGZ4V39NX","",""
"https://www.amazon.com/gp/profile/amzn1.account.AGA3NHFK42RQ3RCOLOJGN5WGJJFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Iris","https://www.amazon.com/gp/customer-reviews/R2AAPF9U3B9KMB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","3.0 out of 5 stars","My cat is not enticed","Reviewed in the United States on March 14, 2013","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","Well, the good news is that I can give these to my cat when she starts to chew the pens and pencils in my pencil cup on my desk. The bad news is that she only chews these if I literally stick them in her mouth. She doesn't seem to care for the flavor (if there is any), and if I'm not actively giving it to her, she's only interested in it as a toy to knock off the desk. It's been a few months, and she's really only gnawed a bit at the end of one stick. The only saving grace for this product is that I feel safer using it as a chewing distraction (I can't imagine that the metal/plastic of pens and pencils is any good for her if it breaks off in her mouth). Sadly, I'm not really sure why dogs have a plethora of enticing chewing options but cats only have little dental treats.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDXGSOwSlXAvAMLMFuvlhRXzXsknQTO3HJrKLUE1RDPEAAAAAGXT4ZUAAAAB%26reviewId%3DR2AAPF9U3B9KMB&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDXGSOwSlXAvAMLMFuvlhRXzXsknQTO3HJrKLUE1RDPEAAAAAGXT4ZUAAAAB&reviewId=R2AAPF9U3B9KMB","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEJK7SXY56W4NUZMDVMGT4PKIXXA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Stacey P.","https://www.amazon.com/gp/customer-reviews/RPC577171ANH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","4.0 out of 5 stars","Cat doesn't absolutely love them, but they sure do work.","Reviewed in the United States on April 11, 2016","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","My cat isn't totally wild about them, but he does eat them. Sometimes I have to play with him a bit to get him to eat them. That is the only reason they are four stars instead of five. However, they work as advertised as dental treats. My little guy had tartar issues that led to bad breath and having two of his teeth pulled (not the fangs, thank goodness). Talked to the vet about how to improve, and she suggested chew treats. I had already tried Greenies, but my greedy cat gobbled them whole without chewing them. Definitely needed something in stick form that he would have to pull apart. Stumbled across these on Amazon and they work great. No more bad breath, and more importantly, no more dental issues. He gets a clean bill every checkup! He is actually scheduled to have his teeth cleaned once a year, but the vet recommended skipping the last time because his teeth were in such great shape. Worth the effort to get him to eat one every day!","16 people found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBZRTfrxIzLq5FhoZPqOhUjFkh9%252F8GHuBgsrTpjxFcdeAAAAAGXT4ZUAAAAB%26reviewId%3DRPC577171ANH&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBZRTfrxIzLq5FhoZPqOhUjFkh9%2F8GHuBgsrTpjxFcdeAAAAAGXT4ZUAAAAB&reviewId=RPC577171ANH","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AF67BGGU3EQZPUFVDIGCON2Y4RMA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Claudia wamack","https://www.amazon.com/gp/customer-reviews/R2V3ASMU3I1QWG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B00061MULK","2.0 out of 5 stars","Not worth it","Reviewed in the United States on November 6, 2023","Size: 3.74 Ounce (Pack of 1)","https://www.amazon.com/N-Bone-111198-Cat-Chew-Treats/product-reviews/B00061MULK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","I have several cats. Neither seems to like them. Money is ok.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-111198-Cat-Chew-Treats%2Fproduct-reviews%2FB00061MULK%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhLUpkwIz0pAy3TGF9BYOvYAHzw%252FBbfh1WgSUEcK0iv2QAAAAAGXT4ZUAAAAB%26reviewId%3DR2V3ASMU3I1QWG&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hLUpkwIz0pAy3TGF9BYOvYAHzw%2FBbfh1WgSUEcK0iv2QAAAAAGXT4ZUAAAAB&reviewId=R2V3ASMU3I1QWG","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
