"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-link-normal href","a-size-mini","a-size-base 3","a-button-text href","cr-helpful-text","a-size-base 4","a-size-base href 2","a-size-base 5","review-comment-count","a-alert-heading","a-size-base 6","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AGXHPWA3WGVW2RUGCIFILZHMTKNQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Sandi","https://www.amazon.com/gp/customer-reviews/R2RB7LW7Q5Z8HN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B018BWLEPS","1.0 out of 5 stars","My animals hate these","Reviewed in the United States on September 16, 2023","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","My animals turned their noses up at these","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Pouch-Health-Treats%2Fproduct-reviews%2FB018BWLEPS%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAJelAEyalBhx3EGTMysTfbbZA9Lbt9F3mdoDPoXS%252BTgAAAAAGXT47YAAAAB%26reviewId%3DR2RB7LW7Q5Z8HN&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAJelAEyalBhx3EGTMysTfbbZA9Lbt9F3mdoDPoXS%2BTgAAAAAGXT47YAAAAB&reviewId=R2RB7LW7Q5Z8HN","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEADQ3EU6YWBE6A4XCPIR6UWIJ3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","ron","https://www.amazon.com/gp/customer-reviews/R28WDCQRRFQZDC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B018BWLEPS","5.0 out of 5 stars","Great Healthy Dog Treat","Reviewed in the United States on April 20, 2020","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","My little 8 pound furry babies love these and they are healthy for them  Trust me they are picky!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Pouch-Health-Treats%2Fproduct-reviews%2FB018BWLEPS%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPvYAh%252BcVJlxs1hV53jDf%252BOgQMKuMwQe0%252BJhCFBWjzp7AAAAAGXT47YAAAAB%26reviewId%3DR28WDCQRRFQZDC&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPvYAh%2BcVJlxs1hV53jDf%2BOgQMKuMwQe0%2BJhCFBWjzp7AAAAAGXT47YAAAAB&reviewId=R28WDCQRRFQZDC","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEIQMYQBBKN2XZ3QSWTPIMWGJ46Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Valerie S. Socia","https://www.amazon.com/gp/customer-reviews/R2853JM9JI9LU2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B018BWLEPS","5.0 out of 5 stars","Dog likes it","Reviewed in the United States on February 25, 2021","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","My dog loves them and helps clean his teeth.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Pouch-Health-Treats%2Fproduct-reviews%2FB018BWLEPS%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhME%252FdYfmUSAOH0Ali9DsDrVgxQIqGqFgN8%252B1%252B0ulBJf3AAAAAGXT47YAAAAB%26reviewId%3DR2853JM9JI9LU2&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hME%2FdYfmUSAOH0Ali9DsDrVgxQIqGqFgN8%2B1%2B0ulBJf3AAAAAGXT47YAAAAB&reviewId=R2853JM9JI9LU2","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFKCOLA3O5T2DVDR3RQDRE2AIS6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/RLULIOKU9Z1HT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B018BWLEPS","5.0 out of 5 stars","Great for my senior dog","Reviewed in the United States on March 26, 2020","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","These really seem to help my almost 16 year old poodle with his aches and pains.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Pouch-Health-Treats%2Fproduct-reviews%2FB018BWLEPS%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBeFDaaF4Pg3palaCObpG0BqgFKlg0wJYsgotVVZBKTeAAAAAGXT47YAAAAB%26reviewId%3DRLULIOKU9Z1HT&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBeFDaaF4Pg3palaCObpG0BqgFKlg0wJYsgotVVZBKTeAAAAAGXT47YAAAAB&reviewId=RLULIOKU9Z1HT","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
"https://www.amazon.com/gp/profile/amzn1.account.AF4ZQ7AOETJC74A3BLTFJMX5W6AA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Ha N.","https://www.amazon.com/gp/customer-reviews/RNXBDNIBMEEOQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B018BWLEPS","2.0 out of 5 stars","Slow ship, smell bad, mold","Reviewed in the United States on August 21, 2022","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Take forever to ship.  3 out of 5 mold.  Smell horrible!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Pouch-Health-Treats%2Fproduct-reviews%2FB018BWLEPS%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhMt%252BmgGEzW%252BFTQqmeAfbbP6RpJjhvSQmojLe06hSIleeAAAAAGXT47YAAAAB%26reviewId%3DRNXBDNIBMEEOQ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hMt%2BmgGEzW%2BFTQqmeAfbbP6RpJjhvSQmojLe06hSIleeAAAAAGXT47YAAAAB&reviewId=RNXBDNIBMEEOQ","Report","0","There was a problem loading comments right now. Please try again later.","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AGX6ROUZ6AMP72GHTW7MFJ2MJBZA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Jester","https://www.amazon.com/gp/customer-reviews/R18C5HJLSBPW1K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B018BWLEPS","5.0 out of 5 stars","Dogs love it! From our tiny 8 pound one all ...","Reviewed in the United States on April 7, 2017","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Dogs love it!  From our tiny 8 pound one all the way up to the one that doesn't want me to tell you her weight!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Pouch-Health-Treats%2Fproduct-reviews%2FB018BWLEPS%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhNlJMu%252BoqW8Q7Pq4ZBm87RBqXcMydu0z%252BMCPZiZGsRKyAAAAAGXT47YAAAAB%26reviewId%3DR18C5HJLSBPW1K&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","2 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hNlJMu%2BoqW8Q7Pq4ZBm87RBqXcMydu0z%2BMCPZiZGsRKyAAAAAGXT47YAAAAB&reviewId=R18C5HJLSBPW1K","Report","0","There was a problem loading comments right now. Please try again later.","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AHNRANNMX3QXTQK2N2P2XCOXRKJA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/R1376NYWN5CQN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B018BWLEPS","5.0 out of 5 stars","Both dogs love them","Reviewed in the United States on January 10, 2024","","","Both dogs love these treats. Great encouragement for training.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Pouch-Health-Treats%2Fproduct-reviews%2FB018BWLEPS%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhGem8tAa36NxnNi4%252FL67%252FlaFfOoqaFaZbBoKOsbGUHLkAAAAAGXT47YAAAAB%26reviewId%3DR1376NYWN5CQN&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hGem8tAa36NxnNi4%2FL67%2FlaFfOoqaFaZbBoKOsbGUHLkAAAAAGXT47YAAAAB&reviewId=R1376NYWN5CQN","Showing  comments","0","There was a problem loading comments right now. Please try again later.","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGY6L4BMJW3LRS5H7ZH5H735W7XQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","DjaksMom","https://www.amazon.com/gp/customer-reviews/RVTR9OUM13XW6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B018BWLEPS","3.0 out of 5 stars","Dog Loves, But Gets Sick With Too Many","Reviewed in the United States on December 23, 2023","","","My picky senior loves these and they are certainly nice & soft. They are also pretty small, so great size for small, older dog with missing teeth. She has gotten sick twice now after eating, though. The first time was the first day we got them, (as a gift from a friend), & I did probably let her have a few too many not thinking much about it since they're very small treats. All has been well sense because I will maybe let her have 2 per day. Recently, I allowed her 4 in a day & she vomited a little that night. May or may not be coincidence, but just be aware.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Pouch-Health-Treats%2Fproduct-reviews%2FB018BWLEPS%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhNSfWkuSas53mmrCNTIvF4kTUPWOpufDAfPlJu8rxeudAAAAAGXT47YAAAAB%26reviewId%3DRVTR9OUM13XW6&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hNSfWkuSas53mmrCNTIvF4kTUPWOpufDAfPlJu8rxeudAAAAAGXT47YAAAAB&reviewId=RVTR9OUM13XW6","Showing  comments","0","There was a problem loading comments right now. Please try again later.","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AE5TFY2UES32RNETT4CPQ7NNYNRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Carolyn Stone","https://www.amazon.com/gp/customer-reviews/R14UENZDQU9PK8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B018BWLEPS","1.0 out of 5 stars","My dog won’t eat them","Reviewed in the United States on January 23, 2023","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","She just won’t eat them","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Pouch-Health-Treats%2Fproduct-reviews%2FB018BWLEPS%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJVEjcS7fkkMXwGuaNJWdZpV4r4pz4Ig1o8YilLV8uAlAAAAAGXT47YAAAAB%26reviewId%3DR14UENZDQU9PK8&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJVEjcS7fkkMXwGuaNJWdZpV4r4pz4Ig1o8YilLV8uAlAAAAAGXT47YAAAAB&reviewId=R14UENZDQU9PK8","Showing  comments","0","There was a problem loading comments right now. Please try again later.","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AH6AF6JQYQRM47WJCHMO6IIHOKVA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/bfa8f5e8-dbb0-4a6c-a874-4903e8f7a9ca._CR0,0,375,375_SX48_.jpg""/>","Izzy Ann","https://www.amazon.com/gp/customer-reviews/R1DTX4EONBK9QW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B018BWLEPS","2.0 out of 5 stars","My 4 dogs refused to eat them.","Reviewed in the United States on March 14, 2020","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","None of my dogs will eat them.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Pouch-Health-Treats%2Fproduct-reviews%2FB018BWLEPS%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhNJPuUqUWlNZia%252FsnrplYt8y0ghtD3m5efzbZI0hsiIfAAAAAGXT47YAAAAB%26reviewId%3DR1DTX4EONBK9QW&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hNJPuUqUWlNZia%2FsnrplYt8y0ghtD3m5efzbZI0hsiIfAAAAAGXT47YAAAAB&reviewId=R1DTX4EONBK9QW","Report","0","There was a problem loading comments right now. Please try again later.","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AG2T3YQ6NEW7TLVEN54LF7NPYOKQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","dolphin.nurse","https://www.amazon.com/gp/customer-reviews/R15D38TJRRULY9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B018BWLEPS","5.0 out of 5 stars","Dog treats","Reviewed in the United States on August 4, 2018","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","My dogs loved these treats.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Pouch-Health-Treats%2Fproduct-reviews%2FB018BWLEPS%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhOHtbioFNtLgNs99WLyOiLItNZbYMyLKiQk3Y%252FeUQqqAAAAAAGXT47gAAAAB%26reviewId%3DR15D38TJRRULY9&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hOHtbioFNtLgNs99WLyOiLItNZbYMyLKiQk3Y%2FeUQqqAAAAAAGXT47gAAAAB&reviewId=R15D38TJRRULY9","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEJX4C53HYZUI6CUVTCFLH52EDCA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","S. E. Anton","https://www.amazon.com/gp/customer-reviews/R264BLL3MPDEKE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B018BWLEPS","5.0 out of 5 stars","Five Stars","Reviewed in the United States on December 4, 2017","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","My dog loves these.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Pouch-Health-Treats%2Fproduct-reviews%2FB018BWLEPS%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDPAZ15Y%252BOgpMo5uZidjaYk%252BLVnIyyfXbZ5gQMAIwp8QAAAAAGXT47gAAAAB%26reviewId%3DR264BLL3MPDEKE&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDPAZ15Y%2BOgpMo5uZidjaYk%2BLVnIyyfXbZ5gQMAIwp8QAAAAAGXT47gAAAAB&reviewId=R264BLL3MPDEKE","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFVELJMFM73KYKK2U7A24TZZNT7Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Lauren","https://www.amazon.com/gp/customer-reviews/RRNTFNKVQWDJ6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B018BWLEPS","5.0 out of 5 stars","Great product my dog loves","Reviewed in the United States on December 2, 2016","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Love these for my dog","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Pouch-Health-Treats%2Fproduct-reviews%2FB018BWLEPS%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhGcjP790vAcrD684zmbvvw3MtqkRr3mkiTqEHgVCuJZEAAAAAGXT47gAAAAB%26reviewId%3DRRNTFNKVQWDJ6&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hGcjP790vAcrD684zmbvvw3MtqkRr3mkiTqEHgVCuJZEAAAAAGXT47gAAAAB&reviewId=RRNTFNKVQWDJ6","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
