"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-mini","a-size-mini href","a-link-normal href","a-size-mini 2","a-size-base 3","a-size-base 4","a-button-text href","cr-helpful-text","a-size-base 5","a-size-base href 2","a-size-base 6","review-comment-count","a-alert-heading","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AGNA2FGJXK2VR3PLKTVWWA26SIUQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Austin Happel","https://www.amazon.com/gp/customer-reviews/R2YZHU8HBOG7RR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQBPCF1","5.0 out of 5 stars","6lb 16 week mini schnauzer - loves it, lasts ~3 days","Reviewed in the United States on February 23, 2023","Flavor Name: ChickenSize: Small (Pack of 7)","https://www.amazon.com/N-Bone-Teeny-Teething-Chicken-Flavor/product-reviews/B09FQBPCF1/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","We have a 16 week old mini schnauzer puppy who loves these things. Part of it is definitely that he can sink his teeth into it multiple times (kinda like a hard wax texture?), part of it is the shape due to how he tosses it, and another must be the flavor.  Thankfully it doesn't smell as bad as the bully stick nor the cod skins we have.  The cod skins do not offer the ""teeth sinking"" feeling this does, and while bully sticks do they stink so much.I would note that these rings do leave a sticky hard residue, likely from the rice flour or maybe the gelatin as it reminds me of how my hands feel after getting dried over cooked rice on clothing. His beard and paws feel crunchy afterwards and this can also end up on you, clothing, and furniture. We find this a very fair trade for the length of time this has entertained our landshark puppy though when compared to the smells of bully sticks and codskins (or the left over scales). Some hot water on a wash rag can clean it up easily without stains.","10 people found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teeny-Teething-Chicken-Flavor%2Fproduct-reviews%2FB09FQBPCF1%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhGshRhaWTKEYZQO8P9Y11tqq2n7hS6qT8L0CFfpv9XZyAAAAAGXT8mIAAAAB%26reviewId%3DR2YZHU8HBOG7RR&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hGshRhaWTKEYZQO8P9Y11tqq2n7hS6qT8L0CFfpv9XZyAAAAAGXT8mIAAAAB&reviewId=R2YZHU8HBOG7RR","Showing  comments","0","There was a problem loading comments right now. Please try again later.",""
"https://www.amazon.com/gp/profile/amzn1.account.AEDGWZKDJ5PSWHBM3557QOOVGLOA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","KJ","https://www.amazon.com/gp/customer-reviews/R2VC7S7BBI3KGZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQBPCF1","4.0 out of 5 stars","Puppy loved these","Reviewed in the United States on July 18, 2023","Flavor Name: ChickenSize: Small (Pack of 7)","https://www.amazon.com/N-Bone-Teeny-Teething-Chicken-Flavor/product-reviews/B09FQBPCF1/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Gave the whole ring at first but recommended breaking them into twos. They last longer and the dog doesn’t need a whole ring unless you’re trying to distract her for a while.","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teeny-Teething-Chicken-Flavor%2Fproduct-reviews%2FB09FQBPCF1%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhLoNJ3A181AhLGUypoAIou4s%252FHU8dTIaafpgrgvmsy7DAAAAAGXT8mIAAAAB%26reviewId%3DR2VC7S7BBI3KGZ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hLoNJ3A181AhLGUypoAIou4s%2FHU8dTIaafpgrgvmsy7DAAAAAGXT8mIAAAAB&reviewId=R2VC7S7BBI3KGZ","Showing  comments","0","There was a problem loading comments right now. Please try again later.",""
"https://www.amazon.com/gp/profile/amzn1.account.AELEN75ES4R7JOF24PHMHSPP64PQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Danny Nevitt","https://www.amazon.com/gp/customer-reviews/R25TIUMRWH6NW8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQBPCF1","5.0 out of 5 stars","Puppy loves them!","Reviewed in the United States on September 24, 2023","Flavor Name: ChickenSize: Small (Pack of 7)","https://www.amazon.com/N-Bone-Teeny-Teething-Chicken-Flavor/product-reviews/B09FQBPCF1/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Definitely recommend for teething puppies! Our 3lb Morkie puppy loves them! They are easy to break in half & for them to chew/digest. I love that they are made with no rawhide :) Wish more came in a pack for the price though.","2 people found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teeny-Teething-Chicken-Flavor%2Fproduct-reviews%2FB09FQBPCF1%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhKPHUAcLmlgVGlJWpgmUAqklsb%252FOa8O9cJluDXZgti3uAAAAAGXT8mIAAAAB%26reviewId%3DR25TIUMRWH6NW8&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hKPHUAcLmlgVGlJWpgmUAqklsb%2FOa8O9cJluDXZgti3uAAAAAGXT8mIAAAAB&reviewId=R25TIUMRWH6NW8","Showing  comments","0","There was a problem loading comments right now. Please try again later.",""
"https://www.amazon.com/gp/profile/amzn1.account.AFSX7MNP2MACZ5J4QUSASILXSKZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/264575d7-774a-4420-917e-1bbc4e5d5add._CR83,0,333,333_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/264575d7-774a-4420-917e-1bbc4e5d5add._CR83,0,333,333_SX48_.jpg""/>","littleredjenn","https://www.amazon.com/gp/customer-reviews/RFTFMUC4EXTAJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQBPCF1","5.0 out of 5 stars","Tiny puppy approved","Reviewed in the United States on October 19, 2022","Flavor Name: ChickenSize: Small (Pack of 7)","https://www.amazon.com/N-Bone-Teeny-Teething-Chicken-Flavor/product-reviews/B09FQBPCF1/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","My maltipoo pup loves these. I had ordered the tiny dog size when she first started teething, then mistakenly ordered the regular sized ones during Amazon's Pet Days event. Those are WAY too big for her. I made do by cutting those in half until we used them all up, but the tiny puppy ones are just the right size.When she was younger, a ring would keep her occupied for a good 30 mins or more. Now at eight months of age with all her permanent teeth either fully in or growing in, it takes her maybe 15 minutes to finish one off. Still a good busy-time treat while I'm on Zoom calls or as a reward for really good behavior, but I do wish they were a little bit longer lasting.These are also made in the U.S., which is important to me after so many imported pet treats have caused health issues. All in all, they're a bit pricey but worth it.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teeny-Teething-Chicken-Flavor%2Fproduct-reviews%2FB09FQBPCF1%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhEXJi1LhkK8yE7hlqY5P9k9A9eXoFyrgE1tgReSBqOB7AAAAAGXT8mIAAAAB%26reviewId%3DRFTFMUC4EXTAJ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEXJi1LhkK8yE7hlqY5P9k9A9eXoFyrgE1tgReSBqOB7AAAAAGXT8mIAAAAB&reviewId=RFTFMUC4EXTAJ","","0","There was a problem loading comments right now. Please try again later.",""
"https://www.amazon.com/gp/profile/amzn1.account.AFYT42YJW2HHW56D7OHSRLS4YNTA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Jennela Gee","https://www.amazon.com/gp/customer-reviews/R17MD1ZXKOD8VF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQBPCF1","4.0 out of 5 stars","Puppy Approve","Reviewed in the United States on July 15, 2023","Flavor Name: ChickenSize: Small (Pack of 7)","https://www.amazon.com/N-Bone-Teeny-Teething-Chicken-Flavor/product-reviews/B09FQBPCF1/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","My puppy likes it. 👍","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teeny-Teething-Chicken-Flavor%2Fproduct-reviews%2FB09FQBPCF1%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhExLms4N0NbyhuGmZTPmNLXcMCZLrhoDbyxCnZ%252Fvk%252Br%252BAAAAAGXT8mIAAAAB%26reviewId%3DR17MD1ZXKOD8VF&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hExLms4N0NbyhuGmZTPmNLXcMCZLrhoDbyxCnZ%2Fvk%2Br%2BAAAAAGXT8mIAAAAB&reviewId=R17MD1ZXKOD8VF","","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AF2ZZHDOAWLLREXJHAERZGXGBHZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Jillian","https://www.amazon.com/gp/customer-reviews/R334MGL3ZID806/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQBPCF1","5.0 out of 5 stars","Your puppy will be happy!","Reviewed in the United States on June 29, 2023","Flavor Name: ChickenSize: Small (Pack of 7)","https://www.amazon.com/N-Bone-Teeny-Teething-Chicken-Flavor/product-reviews/B09FQBPCF1/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","These are great for pups! It keeps them busy for a while and keeps them from chewing other things that they shouldn't be chewing! When our puppy was about 3 months old, it would take him a few days to chew one. He is 5 months old now and he can eat one a day! My mom's boxer puppy loves these, too. Their older boxer tried one and demolished it within an hour. All dogs I know approve of this message!","2 people found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teeny-Teething-Chicken-Flavor%2Fproduct-reviews%2FB09FQBPCF1%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJZkk67z4cwMcJ2XTme0GyFpxxZH%252BWToVnOFVPb96ewDAAAAAGXT8mIAAAAB%26reviewId%3DR334MGL3ZID806&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJZkk67z4cwMcJ2XTme0GyFpxxZH%2BWToVnOFVPb96ewDAAAAAGXT8mIAAAAB&reviewId=R334MGL3ZID806","Showing  comments","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AE6XBHZIDPMSN3HRV6PWL2O7F3OA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/683a026b-b156-4abf-8c60-a139c9a809c4._CR0,0,375,375_SX48_.jpg""/>","JLS-K","https://www.amazon.com/gp/customer-reviews/R2SFRZBC6GJMV4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQBPCF1","3.0 out of 5 stars","Not for aggressive chewers","Reviewed in the United States on August 6, 2023","Flavor Name: ChickenSize: Small (Pack of 7)","https://www.amazon.com/N-Bone-Teeny-Teething-Chicken-Flavor/product-reviews/B09FQBPCF1/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","I bought these for my 3-month-old 4 lb yorkie puppy for teething purposes. What I didn't realize is that his sharp little baby teeth can chew this apart within minutes, leaving small pieces that are big enough to choke on.  I think I was expecting too much from this chew as my puppy is an aggressive chewer. Might be perfect for more ""chill"" puppies. I give my older yorkies all natural bully sticks (in a bully stick holder) and that's what I now use for my puppy.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teeny-Teething-Chicken-Flavor%2Fproduct-reviews%2FB09FQBPCF1%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhDuw8eblzkXc%252Bbuhlkpoz9PigSIk22jrA4B7zfQF6HfRAAAAAGXT8mIAAAAB%26reviewId%3DR2SFRZBC6GJMV4&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hDuw8eblzkXc%2Bbuhlkpoz9PigSIk22jrA4B7zfQF6HfRAAAAAGXT8mIAAAAB&reviewId=R2SFRZBC6GJMV4","","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AH5GMHVM3PGBLT2CPGHFFQJ5DPXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/7b1e7f24-4f78-480e-b302-d30ff910b642._CR0,0.0,333,333_SX48_.jpg""/>","Teena Peclet","https://www.amazon.com/gp/customer-reviews/R359QNVQ9S7K3K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQBPCF1","4.0 out of 5 stars","Treats","Reviewed in the United States on May 20, 2023","Flavor Name: Blueberry & BBQSize: 3 Count (Pack of 1)","https://www.amazon.com/N-Bone-Teeny-Teething-Chicken-Flavor/product-reviews/B08KL4M5RK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","My puppy liked the treat, but not the flavor. It smells good, but she didn’t care to eat it.","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teeny-Teething-Chicken-Flavor%2Fproduct-reviews%2FB09FQBPCF1%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPyhmhAmhiISkQuAYrhKgagWRgzACuavXYAPYGsUeSJhAAAAAGXT8mIAAAAB%26reviewId%3DR359QNVQ9S7K3K&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPyhmhAmhiISkQuAYrhKgagWRgzACuavXYAPYGsUeSJhAAAAAGXT8mIAAAAB&reviewId=R359QNVQ9S7K3K","Showing  comments","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFWGMQHAM7OLTSKICNKBYB3YN4UQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","mike","https://www.amazon.com/gp/customer-reviews/R12Y2Y0OXRU2MO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQBPCF1","3.0 out of 5 stars","Messy","Reviewed in the United States on August 29, 2023","Flavor Name: ChickenSize: Small (Pack of 7)","https://www.amazon.com/N-Bone-Teeny-Teething-Chicken-Flavor/product-reviews/B09FQBPCF1/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Recommends only half per day but when they don’t finish it your left with a soggy disgusting half ring that leaves behind residue on carpets or fabrics , matted up the hair of my doodle around mouth and hands where she was “holding it” took an extra 10-15 minutes to groom it all out of her hair","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teeny-Teething-Chicken-Flavor%2Fproduct-reviews%2FB09FQBPCF1%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhO1vV2NChsJW7ugG93nOelPqDLQAMN%252F8FOtdUeeMBbKeAAAAAGXT8mIAAAAB%26reviewId%3DR12Y2Y0OXRU2MO&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hO1vV2NChsJW7ugG93nOelPqDLQAMN%2F8FOtdUeeMBbKeAAAAAGXT8mIAAAAB&reviewId=R12Y2Y0OXRU2MO","","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGZDPHKKXKY5NZ7M47HPUOMKHZ4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Tilly 25","https://www.amazon.com/gp/customer-reviews/R317KM5Q93PJRC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQBPCF1","4.0 out of 5 stars","My dog loves this","Reviewed in the United States on April 1, 2023","Flavor Name: Blueberry & BBQSize: 3 Count (Pack of 1)","https://www.amazon.com/N-Bone-Teeny-Teething-Chicken-Flavor/product-reviews/B08KL4M5RK/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","She was Chewing our hands and feet until we bought her this. She loves it. We have to hold it because she has not figured out how to hold and eat yet.","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teeny-Teething-Chicken-Flavor%2Fproduct-reviews%2FB09FQBPCF1%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPLq%252ByIcZI9GU2m4aXLj9e%252BfhMCgC7DYyOascpjdHGmIAAAAAGXT8mIAAAAB%26reviewId%3DR317KM5Q93PJRC&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPLq%2ByIcZI9GU2m4aXLj9e%2BfhMCgC7DYyOascpjdHGmIAAAAAGXT8mIAAAAB&reviewId=R317KM5Q93PJRC","Showing  comments","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHI5IVF5AFZVZ7XTNJHUFDN732GQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Kimmer","https://www.amazon.com/gp/customer-reviews/R2CQTJC3V2MKO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQBPCF1","5.0 out of 5 stars","Nice Size for Small Puppy","Reviewed in the United States on January 1, 2023","Flavor Name: ChickenSize: Small (Pack of 7)","https://www.amazon.com/N-Bone-Teeny-Teething-Chicken-Flavor/product-reviews/B09FQBPCF1/ref=cm_cr_getr_d_rvw_fmt?ie=UTF8&formatType=current_format","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","A friend gave me several bags of the regular puppy size rings. I found myself holding them whilen she chewed and then throwing them away at the halfway point. We got both beef and pumpkin. She likes both.I found this smaller size being reviewed and ordered a bag. They’re a great size for her current size of 4-5 pounds.Do not leave your puppy unattended with these.  I would say that my puppy is an aggressive chewer. It takes her no time at all to chew through one of these.These could be a choke hazard if you’re not watching your puppy and discarding the ring once it’s down to a small nub.","4 people found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Teeny-Teething-Chicken-Flavor%2Fproduct-reviews%2FB09FQBPCF1%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPGJ5BLAOl6UuaK4zf78CYCH1XD%252F6cpf3Oq01J%252BHPbYbAAAAAGXT8mQAAAAB%26reviewId%3DR2CQTJC3V2MKO&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPGJ5BLAOl6UuaK4zf78CYCH1XD%2F6cpf3Oq01J%2BHPbYbAAAAAGXT8mQAAAAB&reviewId=R2CQTJC3V2MKO","Showing  comments","0","There was a problem loading comments right now. Please try again later.",""
