"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-link-normal href","a-size-mini","a-size-base 3","a-button-text href","cr-helpful-text","a-size-base 4","a-size-base href 2","a-size-base 5","review-comment-count","a-alert-heading","a-size-base 6","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AHB5A3EF6Q6JFPBAOLAOY5VMGOIA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Allison I","https://www.amazon.com/gp/customer-reviews/RURZBL1UO2BVJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0175BN7B0","2.0 out of 5 stars","Super small!","Reviewed in the United States on February 4, 2022","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","I thought it would be bigger, but when it arrived my German Shepard ate it in about ten minutes","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Nbone-115011-Peanut-Mini-Medium%2Fproduct-reviews%2FB0175BN7B0%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPuOhIfizzdga%252BE%252F20A61LcoMpxl9JzY1jvHilVY9DOuAAAAAGXT8YYAAAAB%26reviewId%3DRURZBL1UO2BVJ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPuOhIfizzdga%2BE%2F20A61LcoMpxl9JzY1jvHilVY9DOuAAAAAGXT8YYAAAAB&reviewId=RURZBL1UO2BVJ","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEOZ3OBZ5XBTOMFR6FHS63TGYCZA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Serena Farmer","https://www.amazon.com/gp/customer-reviews/R14VIUSP42SKI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0175BN7B0","3.0 out of 5 stars","Dogs love them ~ too much!!","Reviewed in the United States on December 27, 2023","","","Thank goodness I only paid, $4.99 at MarshallsMy little Shorkie ate half on the way home.The second one, I gave to my mini-Aussie. It disappeared in less than 10 min!!If I had paid $10 for each, I coulda fed them steak!!!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Nbone-115011-Peanut-Mini-Medium%2Fproduct-reviews%2FB0175BN7B0%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFS87lYnyzc7iZlq4JPJUtdN%252FsL1JRA3mRXquFS8cPzWAAAAAGXT8YYAAAAB%26reviewId%3DR14VIUSP42SKI&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFS87lYnyzc7iZlq4JPJUtdN%2FsL1JRA3mRXquFS8cPzWAAAAAGXT8YYAAAAB&reviewId=R14VIUSP42SKI","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
"https://www.amazon.com/gp/profile/amzn1.account.AG44YEYCTDLPLNVPBCF2N6OKGQ3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","katherine","https://www.amazon.com/gp/customer-reviews/R206FIB9TJG11D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0175BN7B0","1.0 out of 5 stars","Lasted about 6 minutes!","Reviewed in the United States on February 8, 2022","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","What a gimmick!  Treats like these are WORTHLESS if a dog can't chew on them for more than 6 minutes!  The value to a dog is to satisfy their chew instinct.  Waste of money!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Nbone-115011-Peanut-Mini-Medium%2Fproduct-reviews%2FB0175BN7B0%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhHBXTMjWYgcYD4R6ugIl%252Bbb5Kb0D2IqGO9OlL9Z8KvDpAAAAAGXT8YYAAAAB%26reviewId%3DR206FIB9TJG11D&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hHBXTMjWYgcYD4R6ugIl%2Bbb5Kb0D2IqGO9OlL9Z8KvDpAAAAAGXT8YYAAAAB&reviewId=R206FIB9TJG11D","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
"https://www.amazon.com/gp/profile/amzn1.account.AHYQUS4MVLWWN4KYOPWZTDNMKSXQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Brandy's Mom","https://www.amazon.com/gp/customer-reviews/R2DPCR9HV8PE0L/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0175BN7B0","5.0 out of 5 stars","Five Stars","Reviewed in the United States on November 27, 2017","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","DOG LOVED IT","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Nbone-115011-Peanut-Mini-Medium%2Fproduct-reviews%2FB0175BN7B0%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhF0t8sF6Tgy3gKlsEKhb7jYO0tcgFN5PPCT7As2gRuYeAAAAAGXT8YYAAAAB%26reviewId%3DR2DPCR9HV8PE0L&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hF0t8sF6Tgy3gKlsEKhb7jYO0tcgFN5PPCT7As2gRuYeAAAAAGXT8YYAAAAB&reviewId=R2DPCR9HV8PE0L","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEQDRAXTHMO57NYH5XVKYEPESRQQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Kindle Customer","https://www.amazon.com/gp/customer-reviews/R28E3USGCY4I7F/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0175BN7B0","5.0 out of 5 stars","Pumpkin ia the best","Reviewed in the United States on March 11, 2017","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","My dogs are into pumpkin","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Nbone-115011-Peanut-Mini-Medium%2Fproduct-reviews%2FB0175BN7B0%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhET%252FVEtnSc4JQ2SJDeuTZV2vtXLLJaPXO4kbcordrNCYAAAAAGXT8YYAAAAB%26reviewId%3DR28E3USGCY4I7F&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hET%2FVEtnSc4JQ2SJDeuTZV2vtXLLJaPXO4kbcordrNCYAAAAAGXT8YYAAAAB&reviewId=R28E3USGCY4I7F","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
"https://www.amazon.com/gp/profile/amzn1.account.AGKJOUVHBV6JR5FUITTE2OFEL7CQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Jessica Sitaras","https://www.amazon.com/gp/customer-reviews/RDS61BNMV7DEY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0175BN7B0","2.0 out of 5 stars","Dog love but lasted 2 minutes","Reviewed in the United States on December 3, 2023","","","I have a lab mix and he inhaled in minutes. This treat seemed like it should have lasted a lot longer.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Nbone-115011-Peanut-Mini-Medium%2Fproduct-reviews%2FB0175BN7B0%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBjtSYfQMMe44tR%252FSAII3Cl2vEHVoGpHX8Sig%252B2tPpM9AAAAAGXT8YYAAAAB%26reviewId%3DRDS61BNMV7DEY&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBjtSYfQMMe44tR%2FSAII3Cl2vEHVoGpHX8Sig%2B2tPpM9AAAAAGXT8YYAAAAB&reviewId=RDS61BNMV7DEY","Showing  comments","0","There was a problem loading comments right now. Please try again later.","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AGANHW5CIFNH6WEYE3VKESW3DREQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/0fe30197-8e94-467f-af59-4ab5ab5281b4._CR0,0,399,399_SX48_.jpg""/>","Amazoner","https://www.amazon.com/gp/customer-reviews/R8TAE7KE7FRSQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0175BN7B0","1.0 out of 5 stars","Read before purchasing","Reviewed in the United States on December 28, 2023","","","Be very careful with this product for small dogs. It cause my 18 lb dog diarrhea and vomiting 6 hrs after chewing it. The diarrhea and vomiting continued through the night, and proceeded to bloody vomiting. My dog was able to recover 24 hours later but this is a serious issue people should be aware of.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Nbone-115011-Peanut-Mini-Medium%2Fproduct-reviews%2FB0175BN7B0%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBKzr3YXD0qXbwPZKZc%252Fmc3%252F0o3XzI%252Fv6zHZofSJP473AAAAAGXT8YYAAAAB%26reviewId%3DR8TAE7KE7FRSQ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBKzr3YXD0qXbwPZKZc%2Fmc3%2F0o3XzI%2Fv6zHZofSJP473AAAAAGXT8YYAAAAB&reviewId=R8TAE7KE7FRSQ","Showing  comments","0","There was a problem loading comments right now. Please try again later.","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AH4UEBZAZGZWEFPHQD2YAW75NF2Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/d64602f2-7182-4686-bd2a-d371071775c8._CR62,0,375,375_SX48_.jpg""/>","heyshay07","https://www.amazon.com/gp/customer-reviews/R35SAJ45BCNSVG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0175BN7B0","3.0 out of 5 stars","Great taste, but gone too fast","Reviewed in the United States on September 23, 2019","","","My 8 year old Shih Tzu/Poodle mix LOVED this Quando. He only has about 1/2 his teeth so I have been trying to find products that encourage him to chew abs maintain the teeth he has. He eats the greenies in about 2 minutes so I was hoping this would last longer.Pros1) great taste he kept chewing2) it was soft enough for him to eat and not get discouraged like some of the other thing I've tried3) the design helped him hold it easilyConHe ate 1 arm in 10 minutes and for $10 I was hoping it would last longer than that. With that ratio, the Yaky Churros are more economical.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Nbone-115011-Peanut-Mini-Medium%2Fproduct-reviews%2FB0175BN7B0%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhB4FmIHHxqJsd81CJrSxiiBdUS8I%252FFATD4X1DyvVhdj2AAAAAGXT8YYAAAAB%26reviewId%3DR35SAJ45BCNSVG&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","2 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hB4FmIHHxqJsd81CJrSxiiBdUS8I%2FFATD4X1DyvVhdj2AAAAAGXT8YYAAAAB&reviewId=R35SAJ45BCNSVG","Report","0","There was a problem loading comments right now. Please try again later.","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHFSKB764GABCWTBHWH4EEQGVH4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Alyson","https://www.amazon.com/gp/customer-reviews/R3PADV2R9GPVMW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0175BN7B0","3.0 out of 5 stars","Won’t last long","Reviewed in the United States on May 26, 2019","","","My 12 week old lab puppy loved this...but I expected it to last longer. Devoured the entire thing in about 30 minutes. Oops...","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Nbone-115011-Peanut-Mini-Medium%2Fproduct-reviews%2FB0175BN7B0%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhJCZWxcIoapijxaWVDtgjJ7qPh8VoPvUZeEfRbxf%252B3B0AAAAAGXT8YYAAAAB%26reviewId%3DR3PADV2R9GPVMW&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hJCZWxcIoapijxaWVDtgjJ7qPh8VoPvUZeEfRbxf%2B3B0AAAAAGXT8YYAAAAB&reviewId=R3PADV2R9GPVMW","Report","0","There was a problem loading comments right now. Please try again later.","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AHJOWDZRB2T7BY5Y6H7AN5UIBDLA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Mary Lou Triana","https://www.amazon.com/gp/customer-reviews/R1EX0D4RKBFA37/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0175BN7B0","1.0 out of 5 stars","Gave my dog bloody diarrhea !","Reviewed in the United States on April 21, 2020","","","My dog ate through this bone in a matter of minutes, when I went to check on her she had already eaten the entire bone.  That night she started vomiting. She vomited about 4 times during the night.  The next day she had watery diarrhea.  As the day went on it got bloody. By the night fall of day two it will full on blood coming out. Took her to the emergency room, she got treated for digestive issues.  With treatment she improved within hours, however when I wrote to Quado they flat out denied it was due to the bone and even tried to ""silence"" me with a package of treats worth $20 and wanted to me sign non disclosure statement paperwork.  Needless to say they also refuse to pay for any of the medical bills.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Nbone-115011-Peanut-Mini-Medium%2Fproduct-reviews%2FB0175BN7B0%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhGXFSkMpDYnIPadiAnDLGlYYTWgjIGzbGp%252F4gEYou9GiAAAAAGXT8YgAAAAB%26reviewId%3DR1EX0D4RKBFA37&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","4 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hGXFSkMpDYnIPadiAnDLGlYYTWgjIGzbGp%2F4gEYou9GiAAAAAGXT8YgAAAAB&reviewId=R1EX0D4RKBFA37","Report","0","There was a problem loading comments right now. Please try again later.","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AFAC5MAROC2ORFJ3BKYTLVB4OLLA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","eshopper","https://www.amazon.com/gp/customer-reviews/R1WWZLSZTI9RI8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0175BN7B0","1.0 out of 5 stars","BE AWARE! NOT FOR AGGRESSIVE CHEWERS!","Reviewed in the United States on June 1, 2021","","","NOT FOR AGGRESSIVE CHEWERS!  I gave the large size one to my 80 lb lab  After about ten minutes, I thought it had slipped under the bed, beyond my dog’s reach, but In actuality, he had completely devoured it.  The remnants were visible in his vomit!!  He vomited intermittently for almost 24 hours, unable to keep anything down.  He’s fine now, but this product should have a warning!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Nbone-115011-Peanut-Mini-Medium%2Fproduct-reviews%2FB0175BN7B0%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPQ6j9tMAW5KQmnEvQTJuLqRI%252BtJFq3PAY%252B98zFZ5ZWHAAAAAGXT8YgAAAAB%26reviewId%3DR1WWZLSZTI9RI8&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","2 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPQ6j9tMAW5KQmnEvQTJuLqRI%2BtJFq3PAY%2B98zFZ5ZWHAAAAAGXT8YgAAAAB&reviewId=R1WWZLSZTI9RI8","Report","0","There was a problem loading comments right now. Please try again later.","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AEES7MNBTAD3TSMRSRJEKNKW3UOQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/R34JH2KQ8MIDQO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0175BN7B0","2.0 out of 5 stars","Gone in 60 seconds","Reviewed in the United States on October 6, 2019","","","As previous reviews mention, the dog loved it, but that’s part of the problem. I’m not sure the bone lasted ten minutes. Based on the packaging and general design of the toy, it seemed like it was designed to last. In reality you are better off buying a box of treats for the same price. I have a 3 year old Pitt mix who is an aggressive chewer. I would discourage similar customers not to purchase this, unless you want an overpriced, one time treat.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Nbone-115011-Peanut-Mini-Medium%2Fproduct-reviews%2FB0175BN7B0%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhEJuG5TW35KwPtnbzAq3MS0XSHfA9a1kDVdZ50IFfGRaAAAAAGXT8YgAAAAB%26reviewId%3DR34JH2KQ8MIDQO&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEJuG5TW35KwPtnbzAq3MS0XSHfA9a1kDVdZ50IFfGRaAAAAAGXT8YgAAAAB&reviewId=R34JH2KQ8MIDQO","Report","0","There was a problem loading comments right now. Please try again later.","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AGPCKXUCQGSJ2APCEEKBNH7J3K3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Amazon Customer","https://www.amazon.com/gp/customer-reviews/R1UX0XTWK1G7UZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0175BN7B0","5.0 out of 5 stars","Definitely recommended for new puppies!","Reviewed in the United States on October 12, 2016","","","This bone is made to be a safe, softer, and digestible, option specifically for puppies and soft mouths.  It's not made for ""big chewers"".  My French bulldog puppy LOVES these.  He's still on his first one (it's been almost a week), and we've already bought another one just in case.  Keeps him really busy!  And because it's natural and actually edible, he can eat the pieces so this bone isn't really messy either.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FN-Bone-Nbone-115011-Peanut-Mini-Medium%2Fproduct-reviews%2FB0175BN7B0%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhN7UfqjK9vMYrElUDZ%252FnWBl6BCsFG7QDM1INhPysAoS6AAAAAGXT8YgAAAAB%26reviewId%3DR1UX0XTWK1G7UZ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","2 people found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hN7UfqjK9vMYrElUDZ%2FnWBl6BCsFG7QDM1INhPysAoS6AAAAAGXT8YgAAAAB&reviewId=R1UX0XTWK1G7UZ","Report","0","There was a problem loading comments right now. Please try again later.","Showing  comments",""
