"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-link-normal href","a-size-mini","a-size-base 3","a-button-text href","cr-helpful-text","a-size-base 4","a-size-base href 2","a-size-base 5","review-comment-count","a-alert-heading","a-lazy-loaded src","a-size-base 6"
"https://www.amazon.com/gp/profile/amzn1.account.AFA3UZK5NHXTYBGWN26I3O3AH5XQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Favian Leon-vazquez","https://www.amazon.com/gp/customer-reviews/R11S549VQ76CP1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQ9VZNP","4.0 out of 5 stars","50/50","Reviewed in the United States on September 6, 2022","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","I have 2 female 2yr cats, siblings, and one likes it and the other doesn't. Lol.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Biteables-Natural-Essential%2Fproduct-reviews%2FB09FQ9VZNP%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBUknTXDr2me%252FZmc1aIfvj1ELV0Rdd%252FGThRqPH8Sjb0AAAAAAGXT1AwAAAAB%26reviewId%3DR11S549VQ76CP1&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBUknTXDr2me%2FZmc1aIfvj1ELV0Rdd%2FGThRqPH8Sjb0AAAAAAGXT1AwAAAAB&reviewId=R11S549VQ76CP1","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFLVPLXRLYXJYXHPTJKRNMW2QFWQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Linda A.","https://www.amazon.com/gp/customer-reviews/R2STS06HNS6AWE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQ9VZNP","5.0 out of 5 stars","Caution received on March 15th 2023 Best Buy date was May 8th 2023","Reviewed in the United States on March 22, 2023","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","My cat really love the flavor but when I received it it best by date was less than 2 months","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Biteables-Natural-Essential%2Fproduct-reviews%2FB09FQ9VZNP%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhAnjOjOty2rV41KYb32kZvltQxOxOpcs9HU8UzZaQxptAAAAAGXT1AwAAAAB%26reviewId%3DR2STS06HNS6AWE&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","One person found this helpful","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hAnjOjOty2rV41KYb32kZvltQxOxOpcs9HU8UzZaQxptAAAAAGXT1AwAAAAB&reviewId=R2STS06HNS6AWE","Report","0","There was a problem loading comments right now. Please try again later.","","Showing  comments"
"https://www.amazon.com/gp/profile/amzn1.account.AFZRKYW6YYW4XIMDUTSD4FFGTDKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Sam v","https://www.amazon.com/gp/customer-reviews/R2TOAK2H8M64D1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQ9VZNP","3.0 out of 5 stars","My not picky cat says no","Reviewed in the United States on June 23, 2022","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Some reason my cats won’t touch them.  So was a am waste of time and smells terrible.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Biteables-Natural-Essential%2Fproduct-reviews%2FB09FQ9VZNP%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhP6Zflr18S68RHItvunqzybOhbb9kOK7YimGS6P3D1pbAAAAAGXT1AwAAAAB%26reviewId%3DR2TOAK2H8M64D1&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hP6Zflr18S68RHItvunqzybOhbb9kOK7YimGS6P3D1pbAAAAAGXT1AwAAAAB&reviewId=R2TOAK2H8M64D1","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFRRVTXY3LHOL5AJIPCUWW7QEJAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","C.S.","https://www.amazon.com/gp/customer-reviews/R3HVL8D1X9URN6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQ9VZNP","5.0 out of 5 stars","My cats love this!","Reviewed in the United States on March 19, 2023","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Very good product. My cats love this!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Biteables-Natural-Essential%2Fproduct-reviews%2FB09FQ9VZNP%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPHl%252FNpP8GLUuyzL9G7dTmlRgMrcDBMMWmwxYxYriq8%252BAAAAAGXT1AwAAAAB%26reviewId%3DR3HVL8D1X9URN6&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPHl%2FNpP8GLUuyzL9G7dTmlRgMrcDBMMWmwxYxYriq8%2BAAAAAGXT1AwAAAAB&reviewId=R3HVL8D1X9URN6","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEXQMYB6C5K3G7SZVST34PN5WKLA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","wj","https://www.amazon.com/gp/customer-reviews/R2WQD1QTEF61JT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQ9VZNP","5.0 out of 5 stars","my cat love it!","Reviewed in the United States on April 19, 2022","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","I have been buying this cat food and they seem to be healthy. I feed my cat twice a day. It's great quality food and the cats do love it.  This is probably the best value going for cat food!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Biteables-Natural-Essential%2Fproduct-reviews%2FB09FQ9VZNP%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhLT1fClAZpTYVUf9nFTUJK%252B7TbOSS4HgER38%252F8FlmHjVAAAAAGXT1AwAAAAB%26reviewId%3DR2WQD1QTEF61JT&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hLT1fClAZpTYVUf9nFTUJK%2B7TbOSS4HgER38%2F8FlmHjVAAAAAGXT1AwAAAAB&reviewId=R2WQD1QTEF61JT","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
"https://www.amazon.com/gp/profile/amzn1.account.AF6X7LMGDLUSWMY5RFIRAOKYC6IQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Some Random Girl","https://www.amazon.com/gp/customer-reviews/RXD1V9695LCB2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQ9VZNP","2.0 out of 5 stars","Cat dislikes","Reviewed in the United States on June 17, 2023","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Not sure why other than addicted to Temptations brand","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Biteables-Natural-Essential%2Fproduct-reviews%2FB09FQ9VZNP%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPc8y6V2xeWk4DCQgItQQI%252F8G7MIEr1OkeG%252Bx5L4l4wJAAAAAGXT1AwAAAAB%26reviewId%3DRXD1V9695LCB2&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPc8y6V2xeWk4DCQgItQQI%2F8G7MIEr1OkeG%2Bx5L4l4wJAAAAAGXT1AwAAAAB&reviewId=RXD1V9695LCB2","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFSF3RQFLFEMCRG367PNCNRZ4NPA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","H. Fuentes","https://www.amazon.com/gp/customer-reviews/RI4O7KZTJKQD5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQ9VZNP","5.0 out of 5 stars","Everyone loves this treat.","Reviewed in the United States on May 21, 2022","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Very fresh product. I feed strays in my yard and when I toss a handful on the ground they are gone in seconds. Will be making repeat purchases for sure.","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Biteables-Natural-Essential%2Fproduct-reviews%2FB09FQ9VZNP%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhIzsy2sMcoG8kHYB6apo73JNA8Fr2NUcWf38HxvPLgnPAAAAAGXT1AwAAAAB%26reviewId%3DRI4O7KZTJKQD5&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hIzsy2sMcoG8kHYB6apo73JNA8Fr2NUcWf38HxvPLgnPAAAAAGXT1AwAAAAB&reviewId=RI4O7KZTJKQD5","Showing  comments","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AG4INWY54QURX3ZWOGNWJIM7OA5A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","InvisibleZebra","https://www.amazon.com/gp/customer-reviews/R3IYZIRK5N9273/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQ9VZNP","5.0 out of 5 stars","Semi-moistPiecesAddedtocattreatbothhardandsoft","Reviewed in the United States on May 10, 2022","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Nice meaty smell but , does not crumble easily, would call the texture "" fresh slim jim innards with coverings of other ingredients like lifesource bits from bb""","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Biteables-Natural-Essential%2Fproduct-reviews%2FB09FQ9VZNP%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhLUjuxwlYKYhlqXMNUMk4dGbHQLbOd3jQw2rhqtCY87XAAAAAGXT1AwAAAAB%26reviewId%3DR3IYZIRK5N9273&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hLUjuxwlYKYhlqXMNUMk4dGbHQLbOd3jQw2rhqtCY87XAAAAAGXT1AwAAAAB&reviewId=R3IYZIRK5N9273","Showing  comments","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AGWI3U55C7GWX2KPGBM5MZHPTXVA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/05045f69-cc7d-4a8b-b438-2246fe42cd7e._CR0,0,500,500_SX48_.jpg""/>","Pepper Mavis","https://www.amazon.com/gp/customer-reviews/R369I6UQS3I09F/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQ9VZNP","5.0 out of 5 stars","Both cats love","Reviewed in the United States on May 6, 2022","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","My picky eater and non picky eater both love these. And the ingredients are a lot better than some chain treats. They kinda smell like bacon imo","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Biteables-Natural-Essential%2Fproduct-reviews%2FB09FQ9VZNP%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhHanxtTzxj2OmzjoezOVyDa%252FmoENWiig4%252B7mn%252BHNYsQaAAAAAGXT1AwAAAAB%26reviewId%3DR369I6UQS3I09F&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hHanxtTzxj2OmzjoezOVyDa%2FmoENWiig4%2B7mn%2BHNYsQaAAAAAGXT1AwAAAAB&reviewId=R369I6UQS3I09F","Showing  comments","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AHURWH32ZUJIWYPCNPZYKAZN7P4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Anonymous Reader","https://www.amazon.com/gp/customer-reviews/R39SPEFMX7IU7V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQ9VZNP","2.0 out of 5 stars","Cats wouldn’t touch it","Reviewed in the United States on September 27, 2022","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","Cats wouldn’t touch these and it gave one of them the runs.  Uggh!","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Biteables-Natural-Essential%2Fproduct-reviews%2FB09FQ9VZNP%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhPyEPALXYJlk2DtFfkkeFuYoOChtNAlcG5hSAZd%252BdL1fAAAAAGXT1AwAAAAB%26reviewId%3DR39SPEFMX7IU7V&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hPyEPALXYJlk2DtFfkkeFuYoOChtNAlcG5hSAZd%2BdL1fAAAAAGXT1AwAAAAB&reviewId=R39SPEFMX7IU7V","Showing  comments","0","There was a problem loading comments right now. Please try again later.","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif",""
"https://www.amazon.com/gp/profile/amzn1.account.AF7GX3M6EF3CXDB34LDPIKJI3G6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","QC","https://www.amazon.com/gp/customer-reviews/R1SLT3FFOIF54P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQ9VZNP","1.0 out of 5 stars","Crumbly","Reviewed in the United States on April 29, 2023","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","The cat treats came with alot of crumbles in the pouch and again only one cat ate them and from all the treats given one kind at a time I don't know which one caused the diarrhea I won't return but won't buy again","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Biteables-Natural-Essential%2Fproduct-reviews%2FB09FQ9VZNP%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhEpw0yMgAMUbCvIik8LTTZh4XxEkmLj%252Bc4DbMEp3HCkkAAAAAGXT1A4AAAAB%26reviewId%3DR1SLT3FFOIF54P&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEpw0yMgAMUbCvIik8LTTZh4XxEkmLj%2Bc4DbMEp3HCkkAAAAAGXT1A4AAAAB&reviewId=R1SLT3FFOIF54P","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEL4R5RBARDT2UHWTEWCF3T56INA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/9b8536f9-d998-462e-8d5c-0a453e097a9f._CR62,0,375,375_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/9b8536f9-d998-462e-8d5c-0a453e097a9f._CR62,0,375,375_SX48_.jpg""/>","Kailey shae","https://www.amazon.com/gp/customer-reviews/R3SQJUKUEVKS3Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQ9VZNP","5.0 out of 5 stars","Treats","Reviewed in the United States on June 16, 2022","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","They loved them","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Biteables-Natural-Essential%2Fproduct-reviews%2FB09FQ9VZNP%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhG5b1ss49Lt4vThZ6lTHgGX%252Fww%252FL4tH02z6zKCY6sQLhAAAAAGXT1A4AAAAB%26reviewId%3DR3SQJUKUEVKS3Z&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hG5b1ss49Lt4vThZ6lTHgGX%2Fww%2FL4tH02z6zKCY6sQLhAAAAAGXT1A4AAAAB&reviewId=R3SQJUKUEVKS3Z","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
"https://www.amazon.com/gp/profile/amzn1.account.AGSTS7NI4GIQR6GKF5GC75MYFQ6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Liz Marsh","https://www.amazon.com/gp/customer-reviews/R1YBBKWRRRR212/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09FQ9VZNP","1.0 out of 5 stars","Powder, not treats","Reviewed in the United States on June 12, 2023","https://www.amazon.com/gp/help/customer/display.html/ref=cm_cr_dp_d_rvw_avp?nodeId=G75XTB7MBMBTXP6W","Verified Purchase","This product was clearly crushed at some point, and arrived as a powder not as treats.  Not refundable or replaceable for some reason, so buyer beware...","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Biteables-Natural-Essential%2Fproduct-reviews%2FB09FQ9VZNP%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhEEpW5PHjpj2kMe7lp5iAwZcJI638rezkV0XAF3VfxHMAAAAAGXT1A4AAAAB%26reviewId%3DR1YBBKWRRRR212&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Helpful","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEEpW5PHjpj2kMe7lp5iAwZcJI638rezkV0XAF3VfxHMAAAAAGXT1A4AAAAB&reviewId=R1YBBKWRRRR212","Showing  comments","0","There was a problem loading comments right now. Please try again later.","",""
