"a-profile href","a-profile-avatar src","a-profile-avatar","a-profile-name","a-size-base href","a-icon-alt","a-size-base","a-size-base 2","a-size-base 3","a-size-base 4","a-button-text href","a-size-base 5","a-size-base href 2","a-size-base 6","a-lazy-loaded src"
"https://www.amazon.com/gp/profile/amzn1.account.AFDBJMPWCDA4UKI5GW6VNCBPR7MA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Jackie","https://www.amazon.com/gp/customer-reviews/R2FJ6MED9XJ1FV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONKIAU","5.0 out of 5 stars","Rocky dental","Reviewed in the United States on May 29, 2023","Our family dog, Rocky, loves them and waits eagerly to get one","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Antioxidant-Dental-Sticks%2Fproduct-reviews%2FB01JONKIAU%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBfcoC2ZAGiUoIs360RmMi6ZQWbSnQX3Kwl2exy2B9lBAAAAAGXT5FoAAAAB%26reviewId%3DR2FJ6MED9XJ1FV&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBfcoC2ZAGiUoIs360RmMi6ZQWbSnQX3Kwl2exy2B9lBAAAAAGXT5FoAAAAB&reviewId=R2FJ6MED9XJ1FV","",""
"https://www.amazon.com/gp/profile/amzn1.account.AESHIF2YQ5PPQKSCOLJUDI2MNL2Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/917f23ac-9e42-46e5-9bfe-348c3385be95._CR62,0,375,375_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/917f23ac-9e42-46e5-9bfe-348c3385be95._CR62,0,375,375_SX48_.jpg""/>","Tatiana Gabrielle Sibrian","https://www.amazon.com/gp/customer-reviews/RY8RNX9BZL5F8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONKIAU","5.0 out of 5 stars","Pooch Loves Them","Reviewed in the United States on December 16, 2020","I always want to give my dog the best of the best, especially when it comes to treats. And I am so happy that I found this brand. ALSO MADE IN THE USA!!!! Heck ya!!! They a dense enough to help my dog with cleaning his teeth, yet tender enough to not hurt them as well. Which is a very important quality that I was looking for, because he is old. Love this brand and so does my old pooch. Every time he sees the bag, he shakes off his sleep and rushes over.","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Antioxidant-Dental-Sticks%2Fproduct-reviews%2FB01JONKIAU%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhIZaRlSFteZNZnxrxgTcswc%252B154Lt8SjDXI4zbUFx%252Bq0AAAAAGXT5FoAAAAB%26reviewId%3DRY8RNX9BZL5F8&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hIZaRlSFteZNZnxrxgTcswc%2B154Lt8SjDXI4zbUFx%2Bq0AAAAAGXT5FoAAAAB&reviewId=RY8RNX9BZL5F8","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AE7QYLVEWTUOHE5XIIONPSZAF3JA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Jungrae Park","https://www.amazon.com/gp/customer-reviews/R1DOGN8XDHU5MT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONKIAU","5.0 out of 5 stars","Seems good","Reviewed in the United States on November 27, 2020","My dog likes it and it's a good value for around $5, even less sometimes when it is on sale. She's a tiny toy-sized dog, so lately I rip these in half and give her half of a stick at a time. Can't say that I know if it works for the teeth but I suppose it would. These are also grain-free!","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Antioxidant-Dental-Sticks%2Fproduct-reviews%2FB01JONKIAU%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhOLmNsBG04nhAf%252BsHDJy1KHl%252BS9NWQclxfNb5UNBGW0fAAAAAGXT5FoAAAAB%26reviewId%3DR1DOGN8XDHU5MT&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hOLmNsBG04nhAf%2BsHDJy1KHl%2BS9NWQclxfNb5UNBGW0fAAAAAGXT5FoAAAAB&reviewId=R1DOGN8XDHU5MT","",""
"https://www.amazon.com/gp/profile/amzn1.account.AE72WBC5XQMV7JSBOQPIX65W4GAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/9ecc8054-6d2d-463b-8b4d-2d16470f38c1._CR0,0,1054,1054_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/9ecc8054-6d2d-463b-8b4d-2d16470f38c1._CR0,0,1054,1054_SX48_.jpg""/>","Lolabugge","https://www.amazon.com/gp/customer-reviews/R22M77B216AML9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONKIAU","5.0 out of 5 stars","Our new favorite healthy treat","Reviewed in the United States on April 9, 2018","I can not emphasize enough how much my dogs love these chew sticks. They get excited even seeing the bag, and are willing to do any number of tricks just to get their paws on one. For me, I love the ingredients and price point. It’s hard to find healthy treats that my dogs actually like and that don’t cost an arm and a leg. I’m so glad I bought these on a whim. Now I try to throw at least one package into every Amazon order I place that meets the add-on requirements!","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Antioxidant-Dental-Sticks%2Fproduct-reviews%2FB01JONKIAU%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhIS3DAMB6RKvf5g1841ke%252BREBmvyabCnosrKIwZJHFTQAAAAAGXT5FoAAAAB%26reviewId%3DR22M77B216AML9&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hIS3DAMB6RKvf5g1841ke%2BREBmvyabCnosrKIwZJHFTQAAAAAGXT5FoAAAAB&reviewId=R22M77B216AML9","Showing  comments",""
"https://www.amazon.com/gp/profile/amzn1.account.AGWOMMZ7QCOU2FAAPMPF6EQCT4DQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","mcsetsr","https://www.amazon.com/gp/customer-reviews/R1IJG8MXIGL8BD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONKIAU","5.0 out of 5 stars","Good value","Reviewed in the United States on January 18, 2020","Well, I haven’t tried them so I cannot rate the flavor. But our puppy has no complaints, however he is a dog and occasionally eats questionable things if you know what I mean. These are good size and easily broken up to put inside treat toys. They are a good quality for the cost. I love that I can slide them into the treat jar after opening.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Antioxidant-Dental-Sticks%2Fproduct-reviews%2FB01JONKIAU%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhKlITiFMOuZjtHUJP6ZAekIwbgoGH0w%252BvN1b0jPnbn%252BNAAAAAGXT5FoAAAAB%26reviewId%3DR1IJG8MXIGL8BD&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hKlITiFMOuZjtHUJP6ZAekIwbgoGH0w%2BvN1b0jPnbn%2BNAAAAAGXT5FoAAAAB&reviewId=R1IJG8MXIGL8BD","",""
"https://www.amazon.com/gp/profile/amzn1.account.AEWBHB3HLQSRPPCYUP6J636WNRZQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Pixie","https://www.amazon.com/gp/customer-reviews/R2ZDUP19I555AM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONKIAU","3.0 out of 5 stars","Stale","Reviewed in the United States on March 26, 2022","I don’t know why whenever I get them from Amazon they are stale but when I order from the big c I don’t have the issue of them being so hard I can’t snap them in half.","2 people found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Antioxidant-Dental-Sticks%2Fproduct-reviews%2FB01JONKIAU%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhBoYV0ZBtPEHWAgShILJsXdIybaAW8UrqoGHBv6YNrZtAAAAAGXT5FoAAAAB%26reviewId%3DR2ZDUP19I555AM&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hBoYV0ZBtPEHWAgShILJsXdIybaAW8UrqoGHBv6YNrZtAAAAAGXT5FoAAAAB&reviewId=R2ZDUP19I555AM","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFW4GOVTTE77CMQEIGI6GNSTPAPQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/37ace6be-f102-48fa-a4c6-2a143ef3f9ea._CR109,0,281,281_SX48_.jpg""/>","Ri","https://www.amazon.com/gp/customer-reviews/R3O9V2CA5QYQO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONKIAU","5.0 out of 5 stars","My dog loves these treats because they are easy for him to chew","Reviewed in the United States on October 8, 2017","My dog loves these treats because they are easy for him to chew. I like that they were decently priced and you get a fair amount in the bag (about 20 of them). I give my dog two of these a day so wish they were sold in larger quantities. As far as the immune system boost, I can’t confirm it has helped that for him as he had no prior issues. I just know he can’t wait to get these in his belly :)","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Antioxidant-Dental-Sticks%2Fproduct-reviews%2FB01JONKIAU%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhHgHgk7g4PLdRp9hfVKz510ZDEblwzL3fcRt5TpDu%252Fq2AAAAAGXT5FoAAAAB%26reviewId%3DR3O9V2CA5QYQO&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hHgHgk7g4PLdRp9hfVKz510ZDEblwzL3fcRt5TpDu%2Fq2AAAAAGXT5FoAAAAB&reviewId=R3O9V2CA5QYQO","","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AFK5I2Q3PUMBY6HINNV7NXA6YLPA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","M. D.","https://www.amazon.com/gp/customer-reviews/R3J9RVUW4QHWUL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONKIAU","3.0 out of 5 stars","Price keeps going up. Not worth it.","Reviewed in the United States on January 28, 2021","These are one of my dogs’ favorite treats. We used to buy these several times a month, but they have raised the price drastically since I first started getting them ($3.99 to $8.99 in less than two years) so we have stopped buying them as often. I would say these are five star treats at $4-$5, but not at the current price point (there are better quality treats to buy for $10).","2 people found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Antioxidant-Dental-Sticks%2Fproduct-reviews%2FB01JONKIAU%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhNdOsLqdI9zhz4K4d8JjsqbHbi0ocxv72cNSvt1%252FXltJAAAAAGXT5FoAAAAB%26reviewId%3DR3J9RVUW4QHWUL&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hNdOsLqdI9zhz4K4d8JjsqbHbi0ocxv72cNSvt1%2FXltJAAAAAGXT5FoAAAAB&reviewId=R3J9RVUW4QHWUL","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AEN6K2LZGKDALGETGAQARWGHSQ6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Bec - CPA","https://www.amazon.com/gp/customer-reviews/R1XIZ0XBTBXW2P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONKIAU","5.0 out of 5 stars","Great dog treat","Reviewed in the United States on March 14, 2022","Our dog loves these! Great for his teeth and he enjoys the taste!","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Antioxidant-Dental-Sticks%2Fproduct-reviews%2FB01JONKIAU%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhLgqZvhzKpR3t%252FV5hhTJcSAfoaHVFgt2Xt8OXQP6TlFvAAAAAGXT5FoAAAAB%26reviewId%3DR1XIZ0XBTBXW2P&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hLgqZvhzKpR3t%2FV5hhTJcSAfoaHVFgt2Xt8OXQP6TlFvAAAAAGXT5FoAAAAB&reviewId=R1XIZ0XBTBXW2P","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AEBY77GD4WZUV3MNVHGYYBR44MMQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","","<img src=""https://images-na.ssl-images-amazon.com/images/I/51373K0-bzL._CR62,0,375,375_SX48_.jpg""/>","Jodi Marie","https://www.amazon.com/gp/customer-reviews/R2EOG2ONUMPFEQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONKIAU","4.0 out of 5 stars","Dog loves them","Reviewed in the United States on October 28, 2016","My dog loves these, although she will eat anything I give her so it is not saying much; a picky dog may or may not like them. I am giving them this good review because I love that they are all-natural and grain free. She has not eaten enough of them for me to determine whether or not they really do help her teeth, but they surely do not make them worse!","One person found this helpful","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Antioxidant-Dental-Sticks%2Fproduct-reviews%2FB01JONKIAU%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhEjWfMZGqlXjPGazG%252FhJGS4MHTq7FqSuM%252B7QaBZFzqGUAAAAAGXT5FoAAAAB%26reviewId%3DR2EOG2ONUMPFEQ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Report","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hEjWfMZGqlXjPGazG%2FhJGS4MHTq7FqSuM%2B7QaBZFzqGUAAAAAGXT5FoAAAAB&reviewId=R2EOG2ONUMPFEQ","Showing  comments","https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif"
"https://www.amazon.com/gp/profile/amzn1.account.AEKHAPXIFPW7UGXMUPLTZNOTZ56A/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Brittany Elser","https://www.amazon.com/gp/customer-reviews/R3W37VTHGZJ1FW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONKIAU","5.0 out of 5 stars","Love!","Reviewed in the United States on December 30, 2019","Update…. My dog has somehow gotten an allergic reaction to chicken. Super weird, but I was wondering if you guys could make these in a samon treat? I have been buying for years and I love your company. Would like to continue to order from you. Original review….. My dog loves these! I love the ingredients on package and the price!","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Antioxidant-Dental-Sticks%2Fproduct-reviews%2FB01JONKIAU%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhFTl9VJnv0n%252Fslf2WQVxV9%252BPkUWGObqdW9dRgbpoF75sAAAAAGXT5FwAAAAB%26reviewId%3DR3W37VTHGZJ1FW&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hFTl9VJnv0n%2Fslf2WQVxV9%2BPkUWGObqdW9dRgbpoF75sAAAAAGXT5FwAAAAB&reviewId=R3W37VTHGZJ1FW","",""
"https://www.amazon.com/gp/profile/amzn1.account.AFAQWHJV76LVVJ55WH5SNUH4HZEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png""/>","Maggie","https://www.amazon.com/gp/customer-reviews/R3M3WLKPZBDPPY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONKIAU","5.0 out of 5 stars","My dog loves them","Reviewed in the United States on February 1, 2021","My dog loves these sticks that are good for teeth.  She is little, so I give her half at a time.  It is her morning treat and she loves them.  Nice that they don't have a scent.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Antioxidant-Dental-Sticks%2Fproduct-reviews%2FB01JONKIAU%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhN%252FAd3O7rENsWyJQ7epvOtqnX5yEyK6M8wA8rKNrFrF4AAAAAGXT5FwAAAAB%26reviewId%3DR3M3WLKPZBDPPY&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hN%2FAd3O7rENsWyJQ7epvOtqnX5yEyK6M8wA8rKNrFrF4AAAAAGXT5FwAAAAB&reviewId=R3M3WLKPZBDPPY","",""
"https://www.amazon.com/gp/profile/amzn1.account.AED7BAJBUAKMNCDO4265SCT3UVQQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/37c920b2-6389-4ae0-b87c-3b3e79aab702._CR62,0,375,375_SX48_.jpg","<img src=""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/37c920b2-6389-4ae0-b87c-3b3e79aab702._CR62,0,375,375_SX48_.jpg""/>","Veronica","https://www.amazon.com/gp/customer-reviews/R1WY11MF94JKIZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B01JONKIAU","5.0 out of 5 stars","Great everyday supplement","Reviewed in the United States on February 19, 2021","My pups love this treat. It’s a bit pricey in my opinion but if it’s quality I make the effort to give to my babies. I love that it has antioxidants and it’s helpful for their teeth health.","Report","https://www.amazon.com/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.com%2FGet-Naked-Antioxidant-Dental-Sticks%2Fproduct-reviews%2FB01JONKIAU%2Fref%3Dcm_cr_getr_d_vote_lft%3Fie%3DUTF8%26pageSize%3D10%26csrfT%3DhHWNzEMQSoOgVmRInJs4JbfctxuSP4dCQnS8SCP0TdpTAAAAAGXT5FwAAAAB%26reviewId%3DR1WY11MF94JKIZ&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&marketPlaceId=ATVPDKIKX0DER&language=en&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0","Showing  comments","https://www.amazon.com/hz/reviews-render/report-review?ie=UTF8&ref=cm_cr_getr_d_rvw_hlp&csrfT=hHWNzEMQSoOgVmRInJs4JbfctxuSP4dCQnS8SCP0TdpTAAAAAGXT5FwAAAAB&reviewId=R1WY11MF94JKIZ","",""
